id,name,week,month,day,hour,minute,second,year,lat,lon,type,cluster_db
2342692764,doublesweety,Sat,Nov,11,22,8,9,2017,30.580866,114.36068,住宅区,-1
2342692764,doublesweety,Sat,Nov,11,22,5,55,2017,30.580866,114.36068,住宅区,-1
2342692764,doublesweety,Fri,Nov,17,23,2,22,2017,30.580866,114.36068,住宅区,-1
2342692764,doublesweety,Sun,Nov,19,21,50,7,2017,30.580866,114.36068,住宅区,-1
2342692764,doublesweety,Fri,Dec,1,23,37,54,2017,30.580866,114.36068,住宅区,-1
2342692764,doublesweety,Thu,Dec,21,23,7,29,2017,30.580866,114.36068,住宅区,-1
1075704471,俗人谷,Tue,Mar,28,14,5,0,2017,30.588421,114.386475,楼宇机构,-1
1075704471,俗人谷,Wed,Mar,29,22,50,44,2017,30.574789,114.376183,游戏厅,51
1075704471,俗人谷,Wed,Mar,29,20,33,16,2017,30.588421,114.386475,楼宇机构,-1
1075704471,俗人谷,Thu,Mar,30,21,32,7,2017,30.57374,114.374771,公园户外,51
1075704471,俗人谷,Fri,Mar,31,11,6,26,2017,30.584139,114.384212,公园,-1
1075704471,俗人谷,Sat,Apr,1,21,2,20,2017,30.575991,114.372429,住宅区,51
1075704471,俗人谷,Sun,Apr,2,9,43,56,2017,30.588421,114.386475,楼宇机构,-1
1075704471,俗人谷,Sat,Jul,15,23,28,30,2017,30.590076,114.388138,住宅区,-1
1075704471,俗人谷,Sun,Jul,16,14,31,9,2017,30.619381,114.420853,公交车站,25
6112504635,一生至爱两个多,Sat,Apr,1,11,52,22,2017,30.57903556,114.3473339,住宅区,21
6112504635,一生至爱两个多,Tue,May,23,13,32,16,2017,30.766897,114.207069,楼宇机构,35
2837896855,不懂珍惜22,Sun,Feb,26,22,13,9,2017,30.588421,114.386475,楼宇机构,-1
2837896855,不懂珍惜22,Sun,Apr,2,16,58,0,2017,30.575991,114.372429,住宅区,51
3917385011,韩莉1105,Mon,Apr,3,19,40,8,2017,30.60763,114.37303,住宅区,-1
3917385011,韩莉1105,Mon,Apr,3,19,39,45,2017,30.60763,114.37303,住宅区,-1
1799413522,Litchi_baby,Tue,Apr,4,17,17,16,2017,30.575781,114.343369,住宅区,-1
1799413522,Litchi_baby,Sat,Nov,11,21,33,30,2017,30.631929,114.257553,住宅区,-1
1799413522,Litchi_baby,Sat,Dec,9,16,44,36,2017,30.597372,114.300735,公园户外,17
5881912538,小小小小小梦琪,Sat,Feb,4,12,24,34,2017,30.584133,114.349111,餐饮美食,21
5881912538,小小小小小梦琪,Tue,Feb,21,13,58,16,2017,30.601822,114.344693,楼宇,-1
5881912538,小小小小小梦琪,Mon,Feb,27,13,48,31,2017,30.584133,114.349111,餐饮美食,21
5881912538,小小小小小梦琪,Thu,Mar,2,23,32,40,2017,30.601822,114.344693,楼宇,-1
5881912538,小小小小小梦琪,Sun,Mar,12,22,10,54,2017,30.59714,114.34993,公交车站,-1
5881912538,小小小小小梦琪,Tue,Mar,14,10,36,57,2017,30.601822,114.344693,楼宇,-1
5881912538,小小小小小梦琪,Thu,Apr,6,0,49,0,2017,30.5986,114.34685,住宅区,-1
5881912538,小小小小小梦琪,Sun,May,7,20,18,46,2017,30.6198,114.38282,住宅区,-1
5881912538,小小小小小梦琪,Thu,May,25,22,34,44,2017,30.6198,114.38282,住宅区,-1
1835612354,Nono玩铁小妇女,Thu,Mar,2,20,58,10,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Tue,Mar,14,23,40,16,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Sat,Mar,18,20,56,13,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Tue,Apr,4,9,46,51,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Fri,Apr,7,22,39,36,2017,30.575781,114.343369,住宅区,-1
1835612354,Nono玩铁小妇女,Thu,Apr,20,22,17,55,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Tue,Apr,25,22,48,48,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Sun,Apr,30,21,19,10,2017,30.584133,114.349113,餐饮美食,21
1835612354,Nono玩铁小妇女,Thu,May,4,10,1,18,2017,30.583599,114.348457,生活娱乐,21
1835612354,Nono玩铁小妇女,Tue,May,16,10,51,49,2017,30.583599,114.348457,生活娱乐,21
1835612354,Nono玩铁小妇女,Thu,Jun,8,13,15,33,2017,30.583599,114.348457,生活娱乐,21
1835612354,Nono玩铁小妇女,Fri,Jul,14,7,6,52,2017,30.583599,114.348457,生活娱乐,21
1835612354,Nono玩铁小妇女,Sat,Dec,9,21,54,35,2017,30.507479,114.180611,运动场所,55
2389526080,Mis-J-Ying,Fri,Apr,7,22,20,9,2017,30.5882,114.35144,住宅区,21
2389526080,Mis-J-Ying,Sun,Apr,16,16,19,30,2017,30.57633,114.29216,楼宇,17
2885743727,Curtana_,Fri,Apr,7,22,8,33,2017,30.60761417,114.3725674,住宅区,-1
2885743727,Curtana_,Mon,Jun,19,22,33,41,2017,30.76736641,114.2139511,飞机场,35
2526651217,山基美奈子,Fri,Apr,7,4,6,15,2017,30.607615,114.372566,住宅区,-1
2526651217,山基美奈子,Sun,May,28,17,42,2,2017,30.555777,114.342941,美术馆,32
2526651217,山基美奈子,Wed,May,31,16,45,55,2017,30.555777,114.342941,美术馆,32
2526651217,山基美奈子,Thu,Jun,15,22,33,9,2017,30.594282,114.394707,公园,22
2526651217,山基美奈子,Sat,Jun,17,0,39,29,2017,30.594282,114.394707,公园,22
2526651217,山基美奈子,Sat,Oct,28,0,21,28,2017,30.594282,114.394707,公园,22
3125185350,Janeyaoer,Mon,Apr,10,22,27,5,2017,30.6005,114.351997,住宅区,-1
3125185350,Janeyaoer,Fri,Dec,8,11,7,57,2017,30.569715,114.290291,其他,17
3219729104,六七七Amy,Wed,Apr,12,21,54,47,2017,30.591921,114.361664,住宅区,-1
2960068767,亲密心理胡丹,Fri,Mar,10,8,54,29,2017,30.53335,114.358658,高校中心点,14
2960068767,亲密心理胡丹,Wed,Apr,12,18,31,57,2017,30.581919,114.352898,住宅区,21
3846302670,与宝芭比在一起的每天,Thu,Jan,19,20,40,32,2017,30.5807,114.27018,体育用品店,17
3846302670,与宝芭比在一起的每天,Wed,Apr,12,17,36,50,2017,30.579065,114.36145,住宅区,-1
3846302670,与宝芭比在一起的每天,Wed,Apr,12,11,23,17,2017,30.579065,114.36145,住宅区,-1
3846302670,与宝芭比在一起的每天,Wed,Apr,12,11,16,6,2017,30.579065,114.36145,住宅区,-1
2217554014,丽蓓卡梦想,Wed,Feb,15,14,4,5,2017,30.47487,114.46387,公园户外,45
2217554014,丽蓓卡梦想,Wed,Apr,12,6,31,22,2017,30.580865,114.360679,住宅区,-1
5652667814,紫遥儿214,Wed,Apr,12,19,11,52,2017,30.589029,114.343758,商场,21
5652667814,紫遥儿214,Thu,Apr,13,8,50,40,2017,30.592751,114.341583,住宅区,21
2938019891,韩安安520,Thu,Apr,13,0,4,52,2017,30.581918,114.352897,住宅区,21
2938019891,韩安安520,Tue,Sep,26,22,23,48,2017,30.5882,114.35144,住宅区,21
2282251782,liumagic,Thu,Mar,9,5,57,28,2017,30.627399,114.370598,住宅区,43
2282251782,liumagic,Mon,Mar,20,18,35,20,2017,30.627399,114.370598,住宅区,43
2282251782,liumagic,Wed,Mar,22,19,12,39,2017,30.627399,114.370598,住宅区,43
2282251782,liumagic,Thu,Apr,13,8,7,23,2017,30.607615,114.372566,住宅区,-1
2282251782,liumagic,Sat,Jun,17,13,14,39,2017,30.593962,114.378494,住宅区,-1
2282251782,liumagic,Thu,Aug,17,22,13,55,2017,30.627399,114.370598,住宅区,43
2282251782,liumagic,Sun,Nov,19,13,10,19,2017,30.593962,114.378494,住宅区,-1
2282251782,liumagic,Mon,Nov,20,12,6,6,2017,30.593962,114.378494,住宅区,-1
5054500985,徐晗晗o,Fri,Apr,14,21,33,54,2017,30.592751,114.341583,住宅区,21
5054500985,徐晗晗o,Sun,Aug,27,14,14,48,2017,30.5807,114.27018,体育用品店,17
5054500985,徐晗晗o,Tue,Nov,7,9,29,22,2017,30.601822,114.344696,楼宇,-1
2374107593,心声不有偏差,Mon,Apr,17,21,8,28,2017,30.57913,114.33745,住宅区,20
2374107593,心声不有偏差,Mon,Jun,19,23,8,12,2017,30.57913,114.33745,住宅区,20
5820456014,福林兄啊,Mon,Feb,20,23,47,59,2017,30.539503,114.365135,高校中心点,14
5820456014,福林兄啊,Thu,Mar,16,11,5,1,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Fri,Mar,17,18,42,27,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sat,Apr,8,10,24,14,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sat,Apr,8,10,15,44,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sun,Apr,9,17,29,12,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Tue,Apr,11,17,12,20,2017,30.516998,114.368506,一般景点,14
5820456014,福林兄啊,Sat,Apr,15,19,54,53,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Mon,Apr,17,9,6,21,2017,30.58135,114.36642,住宅区,-1
5820456014,福林兄啊,Thu,Apr,20,14,45,2,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Thu,Apr,20,0,36,39,2017,30.535099,114.372246,其他,14
5820456014,福林兄啊,Sat,Apr,22,23,33,38,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sat,Apr,22,0,21,44,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sat,Apr,22,0,14,32,2017,30.53335,114.35866,高校中心点,14
5820456014,福林兄啊,Sat,Apr,22,0,6,15,2017,30.52817202,114.3595845,高等院校,14
5820456014,福林兄啊,Sat,Apr,22,18,10,47,2017,30.552148,114.416165,公园户外,18
5820456014,福林兄啊,Tue,Apr,25,20,20,23,2017,30.552148,114.416165,公园户外,18
5820456014,福林兄啊,Mon,May,8,14,9,41,2017,30.53786,114.365248,高校中心点,14
5820456014,福林兄啊,Fri,May,12,11,2,41,2017,30.53697777,114.3715591,校园生活,14
5820456014,福林兄啊,Mon,May,22,12,58,34,2017,30.53697777,114.3715591,校园生活,14
5820456014,福林兄啊,Fri,May,26,2,4,21,2017,30.535099,114.372246,其他,14
5820456014,福林兄啊,Tue,May,30,0,0,31,2017,30.54182856,114.3629932,冷饮店,14
5820456014,福林兄啊,Tue,May,30,0,3,6,2017,30.550514,114.410272,其他,18
5820456014,福林兄啊,Fri,Jun,2,22,27,1,2017,30.536806,114.371811,校园生活,14
5820456014,福林兄啊,Sat,Jun,3,1,9,55,2017,30.536806,114.371811,校园生活,14
5820456014,福林兄啊,Mon,Jun,5,17,4,21,2017,30.536806,114.371811,校园生活,14
5820456014,福林兄啊,Sun,Jun,18,23,16,38,2017,30.53786,114.365248,高校中心点,14
5820456014,福林兄啊,Sun,Jun,18,18,36,44,2017,30.53949,114.37351,湖北菜,14
5820456014,福林兄啊,Thu,Jul,6,17,55,11,2017,30.5426341,114.3707688,校园生活,14
5820456014,福林兄啊,Thu,Jul,6,0,7,10,2017,30.54329,114.37062,高等院校,14
5820456014,福林兄啊,Sat,Aug,12,21,1,55,2017,30.53786,114.365248,高校中心点,14
5820456014,福林兄啊,Mon,Oct,23,20,15,13,2017,30.566583,114.419372,其他,-1
5820456014,福林兄啊,Sun,Dec,10,21,53,54,2017,30.60696,114.310196,特色商业街,17
5820456014,福林兄啊,Thu,Dec,21,15,1,59,2017,30.53863868,114.3664026,校园生活,14
1628073400,叮叮Gina,Thu,Feb,2,23,6,2,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Wed,Feb,15,15,4,14,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Tue,Feb,28,19,22,38,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Tue,Mar,7,20,33,45,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Fri,Mar,10,19,24,39,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Thu,Mar,16,16,12,44,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Fri,Mar,17,15,19,9,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Tue,Apr,4,21,14,29,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Fri,Apr,7,13,22,32,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Sun,Apr,16,18,54,11,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Tue,Apr,18,9,1,32,2017,30.591219,114.363813,住宅区,-1
1628073400,叮叮Gina,Fri,Apr,21,15,31,7,2017,30.56516088,114.3652069,其他,47
1628073400,叮叮Gina,Thu,May,4,20,11,7,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Sat,Jun,10,10,57,0,2017,30.57778402,114.3464068,楼宇大门,21
1628073400,叮叮Gina,Fri,Jun,16,18,9,35,2017,30.5645,114.3641,其他,47
1628073400,叮叮Gina,Mon,Jun,26,12,48,33,2017,30.57778402,114.3464068,楼宇大门,21
2703022555,江湖再现扫地僧,Sun,Apr,9,22,34,38,2017,30.555872,114.32972,生活娱乐,-1
2703022555,江湖再现扫地僧,Sun,Apr,9,11,14,0,2017,30.63471,114.3848,公园,-1
2703022555,江湖再现扫地僧,Wed,Apr,12,21,25,48,2017,30.62335,114.36961,高等院校,43
2703022555,江湖再现扫地僧,Thu,Apr,13,10,1,52,2017,30.58995,114.38179,房地产类公司,-1
2703022555,江湖再现扫地僧,Sat,Apr,15,20,11,34,2017,30.55471039,114.3217926,法院,16
2703022555,江湖再现扫地僧,Sat,Apr,15,17,28,56,2017,30.555872,114.32972,生活娱乐,-1
2703022555,江湖再现扫地僧,Tue,Apr,18,15,52,40,2017,30.60761417,114.3725674,住宅区,-1
2703022555,江湖再现扫地僧,Thu,Apr,20,13,29,19,2017,30.545628,114.260124,寺庙道观,17
2703022555,江湖再现扫地僧,Sat,Dec,9,12,33,11,2017,30.63773346,114.4038467,超级市场,-1
1991564070,阿c嚏,Wed,Apr,19,23,23,31,2017,30.593531,114.353699,住宅区,-1
2540181845,孙梦敏,Wed,Apr,19,11,38,44,2017,30.489529,114.509392,住宅区,-1
2540181845,孙梦敏,Thu,Apr,20,13,22,59,2017,30.579065,114.36145,住宅区,-1
2540181845,孙梦敏,Fri,May,12,23,7,52,2017,30.496954,114.395966,高校中心点,9
5113865953,Alinasmile,Fri,Mar,3,22,44,13,2017,30.580895,114.327511,高等院校,20
5113865953,Alinasmile,Fri,Apr,14,19,25,2,2017,30.77069,114.21029,飞机场,35
5113865953,Alinasmile,Fri,Apr,21,0,19,13,2017,30.59396,114.34813,住宅区,21
3212506804,大风车吱呀吱地转,Sun,Mar,12,9,14,29,2017,30.503142,114.169465,运动场所,12
3212506804,大风车吱呀吱地转,Mon,Apr,10,11,38,54,2017,30.57545,114.36032,电影院,-1
3212506804,大风车吱呀吱地转,Mon,Apr,24,13,47,33,2017,30.577643,114.359975,住宅区,-1
3212506804,大风车吱呀吱地转,Sun,Sep,10,0,15,40,2017,30.505285,114.401245,特色商业街,9
5387329760,蝶羽sou,Tue,Apr,25,20,24,55,2017,30.5882,114.35144,住宅区,21
5387329760,蝶羽sou,Wed,Apr,26,10,34,58,2017,30.5882,114.35144,住宅区,21
2127795122,昆妮酱,Fri,Apr,7,17,21,6,2017,30.555777,114.342941,美术馆,32
2127795122,昆妮酱,Fri,Apr,28,17,22,20,2017,30.575781,114.343369,住宅区,-1
3176798183,Yatou-maomao,Sun,Apr,16,22,37,59,2017,30.545628,114.260124,寺庙道观,17
3176798183,Yatou-maomao,Fri,Apr,28,21,37,33,2017,30.5882,114.35144,住宅区,21
3176798183,Yatou-maomao,Mon,Jul,17,0,36,38,2017,30.595797,114.396011,公园,22
5987859594,细雷丶,Fri,Apr,28,15,50,36,2017,30.591219,114.363813,住宅区,-1
5987859594,细雷丶,Sat,Apr,29,19,54,28,2017,30.53335,114.35866,高校中心点,14
1644716393,瓜子单,Sat,Apr,29,15,57,17,2017,30.510208,114.408127,高校中心点,9
1644716393,瓜子单,Sat,Apr,29,9,7,19,2017,30.581919,114.352898,住宅区,21
2000839531,Jessie_Ware,Thu,Jan,12,15,49,48,2017,30.76736641,114.2139511,飞机场,35
2000839531,Jessie_Ware,Sat,Apr,29,0,1,7,2017,30.591921,114.361662,住宅区,-1
2000839531,Jessie_Ware,Wed,May,31,17,24,13,2017,30.781237,114.211678,飞机场,28
2000839531,Jessie_Ware,Mon,Jul,3,1,59,16,2017,30.507479,114.180611,运动场所,55
2000839531,Jessie_Ware,Sat,Aug,19,0,25,48,2017,30.591921,114.361664,住宅区,-1
2000839531,Jessie_Ware,Sun,Oct,29,22,44,18,2017,30.5527,114.3473,旅馆招待所,32
2242761594,春秋大梦_董事长,Tue,Apr,25,20,26,12,2017,30.522064,114.342,快餐厅,14
2242761594,春秋大梦_董事长,Sat,Apr,29,11,32,1,2017,30.60761417,114.3725674,住宅区,-1
6084125258,幸福S沒有顏色丶,Tue,May,2,18,16,47,2017,30.58927,114.34877,住宅区,21
6084125258,幸福S沒有顏色丶,Thu,Jun,22,22,17,7,2017,30.5527,114.347298,旅馆招待所,32
3909533561,脸不红和心不跳,Wed,May,3,21,16,26,2017,30.58927,114.34877,住宅区,21
3909533561,脸不红和心不跳,Tue,Sep,26,10,4,8,2017,30.48668,114.39316,校园生活,9
1585982334,李珈玳,Wed,May,3,10,53,38,2017,30.579066,114.361453,住宅区,-1
1585982334,李珈玳,Sat,Jun,3,22,18,55,2017,30.556118,114.424627,公园户外,-1
1585982334,李珈玳,Wed,Jul,5,18,10,40,2017,30.433119,114.344307,海滨浴场,5
3881368333,刘玉灵儿,Fri,May,5,21,20,2,2017,30.60757446,114.3611984,住宅区,-1
3881368333,刘玉灵儿,Thu,Jun,29,13,9,26,2017,30.52869,114.31628,快餐厅,16
5059815376,在路上一博,Fri,Jan,20,14,11,51,2017,30.47081,114.475212,收费站,-1
5059815376,在路上一博,Fri,Mar,31,20,52,45,2017,30.59594,114.26519,日本料理,17
5059815376,在路上一博,Sat,Apr,1,15,19,24,2017,30.543976,114.302467,国家级景点,16
5059815376,在路上一博,Sun,Apr,30,10,25,36,2017,30.537481,114.345123,旅馆招待所,-1
5059815376,在路上一博,Sun,May,7,20,52,2,2017,30.577642,114.359978,住宅区,-1
5059815376,在路上一博,Sat,May,13,18,17,5,2017,30.552967,114.353638,医院,32
5059815376,在路上一博,Mon,Jun,19,18,7,58,2017,30.41695,114.367073,高校中心点,44
5059815376,在路上一博,Wed,Jun,21,8,3,32,2017,30.54464,114.32753,住宅区,-1
5059815376,在路上一博,Sat,Jun,24,14,12,25,2017,30.55014,114.24588,高等院校,-1
5059815376,在路上一博,Fri,Jun,30,11,8,46,2017,30.472128,114.420486,住宅区,-1
5059815376,在路上一博,Sun,Jul,2,14,1,45,2017,30.564501,114.364098,其他,47
5059815376,在路上一博,Sun,Jul,2,13,5,3,2017,30.564501,114.364098,其他,47
5059815376,在路上一博,Wed,Jul,19,19,53,6,2017,30.522064,114.342003,快餐厅,14
5059815376,在路上一博,Wed,Jul,26,16,25,38,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Sun,Aug,13,18,48,15,2017,30.509155,114.374687,湖北菜,31
5059815376,在路上一博,Thu,Aug,17,17,22,50,2017,30.525618,114.355255,商场,14
5059815376,在路上一博,Thu,Aug,24,19,59,54,2017,30.472708,114.325714,住宅区,39
5059815376,在路上一博,Fri,Aug,25,20,5,13,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Sat,Aug,26,19,20,15,2017,30.506845,114.340202,四川菜,14
5059815376,在路上一博,Mon,Aug,28,9,55,44,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Sat,Sep,2,19,57,17,2017,30.480108,114.336372,餐饮美食,-1
5059815376,在路上一博,Wed,Sep,6,7,29,59,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Fri,Oct,20,14,11,48,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Fri,Oct,27,11,27,49,2017,30.619381,114.420853,公交车站,25
5059815376,在路上一博,Sat,Nov,4,18,50,48,2017,30.49469,114.396721,商场,9
5059815376,在路上一博,Sat,Nov,4,16,37,50,2017,30.49469,114.396721,商场,9
5059815376,在路上一博,Mon,Nov,6,22,40,32,2017,30.54464,114.32753,住宅区,-1
5059815376,在路上一博,Sun,Nov,19,17,59,25,2017,30.582838,114.288033,中餐厅,17
5059815376,在路上一博,Thu,Nov,23,10,26,40,2017,30.55014,114.24588,高等院校,-1
5059815376,在路上一博,Sun,Nov,26,12,18,0,2017,30.52035,114.302292,公园户外,-1
2691822387,人生武态,Mon,Feb,6,8,42,16,2017,30.523827,114.348122,高等院校,14
2691822387,人生武态,Thu,May,11,20,37,6,2017,30.582308,114.353607,住宅区,21
2691822387,人生武态,Thu,May,25,15,39,9,2017,30.517612,114.330452,住宅区,-1
2691822387,人生武态,Tue,Jun,20,20,47,45,2017,30.58033,114.355232,住宅区,21
5085117331,阿崔cuicui,Fri,Mar,10,19,46,36,2017,30.604851,114.357758,图书馆,-1
5085117331,阿崔cuicui,Sun,Apr,16,18,32,38,2017,30.555872,114.32972,生活娱乐,-1
5085117331,阿崔cuicui,Thu,May,11,13,12,4,2017,30.607574,114.361198,住宅区,-1
5085117331,阿崔cuicui,Thu,Sep,14,19,33,26,2017,30.609474,114.35791,高等院校,-1
1992524423,阿雪雪雪球儿也,Mon,Apr,3,0,41,26,2017,30.579639,114.3563,其他,21
1992524423,阿雪雪雪球儿也,Sat,May,13,0,29,23,2017,30.58033,114.355232,住宅区,21
1992524423,阿雪雪雪球儿也,Sun,Jul,2,23,18,22,2017,30.623569,114.325523,海鲜酒楼,-1
2609723063,枝吖o3o,Sun,Jan,22,23,6,51,2017,30.60246,114.22111,住宅区,-1
2609723063,枝吖o3o,Mon,May,15,7,28,14,2017,30.57578,114.34337,住宅区,-1
2609723063,枝吖o3o,Thu,Jun,1,20,41,18,2017,30.584669,114.375854,住宅区,-1
2609723063,枝吖o3o,Fri,Jul,14,20,0,0,2017,30.52909241,114.3168611,火车站,16
2609723063,枝吖o3o,Thu,Jul,20,16,19,31,2017,30.52909241,114.3168611,火车站,16
2609723063,枝吖o3o,Sun,Aug,20,21,21,47,2017,30.57965,114.375473,校园生活,51
2609723063,枝吖o3o,Sun,Dec,10,2,28,31,2017,30.584669,114.375854,住宅区,-1
2771921285,江城文少Q,Mon,May,15,22,4,5,2017,30.581918,114.352897,住宅区,21
2771921285,江城文少Q,Thu,Nov,2,20,49,37,2017,30.61215,114.265,住宅区,-1
1652329373,搞笑品味君,Wed,Apr,19,12,37,53,2017,30.638311,114.40827,公园,-1
1652329373,搞笑品味君,Wed,Apr,19,12,30,48,2017,30.638311,114.40827,公园,-1
1652329373,搞笑品味君,Mon,May,1,12,36,51,2017,30.476624,114.382349,高校中心点,9
1652329373,搞笑品味君,Wed,May,10,20,35,36,2017,30.567923,114.39342,美容美发店,-1
1652329373,搞笑品味君,Tue,May,16,19,26,7,2017,30.60763,114.37303,住宅区,-1
1652329373,搞笑品味君,Wed,May,17,20,31,5,2017,30.60763,114.37303,住宅区,-1
1652329373,搞笑品味君,Thu,May,25,14,12,17,2017,30.61936,114.36596,校园生活,43
1652329373,搞笑品味君,Tue,May,30,22,26,28,2017,30.61938,114.42085,公交车站,25
1652329373,搞笑品味君,Sun,Jul,30,21,18,2,2017,30.60761417,114.3725674,住宅区,-1
5692920963,结束是新的开始666,Wed,May,17,12,9,18,2017,30.586518,114.427543,高校中心点,57
5692920963,结束是新的开始666,Thu,May,18,9,53,1,2017,30.586518,114.427543,高校中心点,57
5692920963,结束是新的开始666,Fri,May,19,9,16,13,2017,30.586518,114.427543,高校中心点,57
5692920963,结束是新的开始666,Sat,May,20,14,23,11,2017,30.578076,114.360337,住宅区,-1
5692920963,结束是新的开始666,Sat,May,20,6,40,26,2017,30.586518,114.427543,高校中心点,57
2002034664,聪聪聪儿_囍,Sat,May,20,8,11,58,2017,30.579035,114.347336,住宅区,21
2002034664,聪聪聪儿_囍,Sat,Jun,17,20,24,44,2017,30.578115,114.357521,超级市场,-1
2002034664,聪聪聪儿_囍,Sat,Nov,18,14,52,59,2017,30.539476,114.364395,其他,14
2453896362,方捷_Frank,Thu,Mar,16,0,32,19,2017,30.58778,114.341858,电影院,21
2453896362,方捷_Frank,Sat,Apr,1,2,43,33,2017,30.561272,114.370522,五星级宾馆,47
2453896362,方捷_Frank,Wed,Apr,19,21,56,9,2017,30.538919,114.295631,高校中心点,16
2453896362,方捷_Frank,Sun,May,21,11,0,24,2017,30.575991,114.372429,住宅区,51
2453896362,方捷_Frank,Thu,May,25,19,58,4,2017,30.574181,114.373177,其他,51
2453896362,方捷_Frank,Mon,Jun,5,17,50,33,2017,30.5441,114.335487,商场,40
2453896362,方捷_Frank,Wed,Jun,7,7,15,39,2017,30.5441,114.335487,商场,40
2453896362,方捷_Frank,Sun,Jun,11,16,35,45,2017,30.575991,114.372429,住宅区,51
2453896362,方捷_Frank,Sat,Jun,17,11,28,42,2017,30.575781,114.343369,住宅区,-1
2453896362,方捷_Frank,Sat,Oct,14,18,20,45,2017,30.60696,114.310196,特色商业街,17
2453896362,方捷_Frank,Sun,Dec,31,21,3,37,2017,30.589951,114.38179,房地产类公司,-1
5977684005,heyDor,Sun,Apr,16,7,35,49,2017,30.466789,114.411827,高校中心点,10
5977684005,heyDor,Tue,Apr,25,14,9,27,2017,30.512791,114.355438,住宅区,14
5977684005,heyDor,Mon,May,22,22,21,0,2017,30.579065,114.36145,住宅区,-1
1652098922,卢春ge,Mon,May,22,6,1,11,2017,30.59136,114.34052,住宅区,21
1652098922,卢春ge,Fri,Jun,9,16,44,27,2017,30.617853,114.25547,火车站,24
1652098922,卢春ge,Wed,Aug,16,11,12,29,2017,30.587606,114.29891,公交车站,17
1652098922,卢春ge,Mon,Aug,28,22,6,53,2017,30.58334,114.29302,美术馆,17
1652098922,卢春ge,Thu,Oct,12,22,37,34,2017,30.59136,114.34052,住宅区,21
1652098922,卢春ge,Fri,Oct,20,0,3,20,2017,30.587606,114.29891,公交车站,17
1698637150,昂扬阔步向前ywb,Sat,Mar,4,9,0,18,2017,30.41703,114.428131,高校中心点,6
1698637150,昂扬阔步向前ywb,Fri,May,26,1,41,0,2017,30.578075,114.360336,住宅区,-1
1698637150,昂扬阔步向前ywb,Fri,Nov,3,23,18,44,2017,30.505037,114.406281,其他,9
1698637150,昂扬阔步向前ywb,Thu,Dec,7,23,13,19,2017,30.418602,114.436096,高校中心点,6
5165581368,玩呵哈,Fri,May,26,19,0,58,2017,30.607615,114.372566,住宅区,-1
5165581368,玩呵哈,Tue,Sep,19,0,20,35,2017,30.59764447,114.2125763,公园,-1
5510870034,小恶魔566,Sat,May,27,23,27,59,2017,30.58389,114.3598,住宅区,-1
5510870034,小恶魔566,Tue,Jun,20,7,47,53,2017,30.58389,114.3598,住宅区,-1
1848088482,Ripper000,Mon,Feb,20,20,31,15,2017,30.51866,114.378487,高校中心点,14
1848088482,Ripper000,Sun,May,28,21,44,59,2017,30.601221,114.35482,住宅区,-1
1848088482,Ripper000,Fri,Oct,13,19,46,15,2017,30.601221,114.35482,住宅区,-1
1848088482,Ripper000,Tue,Nov,14,18,45,34,2017,30.520344,114.37841,高校中心点,14
2399095175,mani_mani_hong,Sun,Feb,26,19,24,53,2017,30.54832,114.3047,公交车站,16
