adgroup_id,pctr,ctr,smart_optimization_goal,second_goal,roi_goal,smart_pcvr,adjusted_smart_pcvr,vc_pcvr_bias,industry_factor_adjust_pcvr,exposure_cnt,click_cnt,trace_cnt,active_num,fraud_type,valid_exposure_cnt,valid_click_cnt
3470735141,12039999488,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3450679435,993027997696,10000000,104,10801,0,219555,218998,9.829532623291016,219555,1,10,0,0,0,0,10
3469238047,20779999232,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3474545237,34424000512,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469189525,61058999296,0,104,10801,0,0,0,0,0,3,0,0,0,1,0,0
3451275878,16032000000,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3453058913,26232000512,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3469189525,10853000192,0,104,10801,0,0,0,0,0,2,0,0,0,0,2,0
3450447737,12988000256,0,104,0,7,0,0,0,0,3,0,0,0,0,3,0
3453058913,14712000000,0,10801,0,0,0,0,0,0,6,0,0,0,0,6,0
3466423178,4871000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3451286914,4936999936,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3460021317,18456999936,\N,104,0,0,0,0,0,0,0,0,1,0,0,0,0
3461874755,46350000128,1500000,104,10801,0,387154,393934,3.065532922744751,387154,2,3,0,0,0,2,3
3470738703,6983000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3463141207,2215607991680,0,10801,0,0,0,0,0,0,217,0,0,0,0,217,0
3457957568,55632999936,0,10801,0,0,0,0,0,0,5,0,0,0,0,5,0
3466278104,62421999616,\N,10801,0,0,1400,1400,1,1400,0,1,0,0,0,0,1
3449944922,3441999872,0,104,10801,0,0,0,0,0,1,0,0,0,1,0,0
3451286914,44344000128,0,104,10801,0,0,0,0,0,41,0,0,0,0,41,0
3469274682,1580000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3474423423,11345000256,0,10801,0,0,0,0,0,0,3,0,0,0,0,3,0
3458049652,85469999808,0,104,10801,0,0,0,0,0,60,0,0,0,0,60,0
3450619486,15816999872,0,104,0,7,0,0,0,0,11,0,0,0,0,11,0
3469691718,2756999936,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472266868,1703000000,0,104,10801,0,0,0,0,0,2,0,0,0,0,2,0
3474534844,25705000128,0,104,0,7,0,0,0,0,9,0,0,0,1,0,0
3457953282,5939000064,0,10801,0,0,0,0,0,0,6,0,0,0,1,0,0
3451275878,2940000064,0,104,10801,0,0,0,0,0,4,0,0,0,0,4,0
3450675007,7047999808,0,104,10801,0,0,0,0,0,4,0,0,0,1,0,0
3474423423,84719000256,0,10801,0,0,0,0,0,0,41,0,0,0,0,41,0
3457880355,2130000000,0,104,10801,0,0,0,0,0,1,0,0,0,1,0,0
3458049652,34765000192,0,104,10801,0,0,0,0,0,15,0,0,0,0,15,0
3476269725,2019000064,0,104,10801,0,0,0,0,0,1,0,0,0,1,0,0
3478423042,1740999936,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3461874755,15115000064,0,104,10801,0,0,0,0,0,4,0,0,0,1,0,0
3470738703,6888999936,\N,10801,0,0,3272,3272,1,3272,0,1,0,0,0,0,1
3469238047,54609999872,0,104,10801,0,0,0,0,0,6,0,0,0,0,6,0
3466573630,117976003584,0,10801,0,0,0,0,0,0,4,0,0,0,0,4,0
3457939120,40592998400,\N,10801,0,0,0,0,0,0,0,0,1,0,0,0,0
3459995864,74423998464,0,104,0,0,0,0,0,0,2,0,0,0,0,0,0
3459995864,13123000320,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0
3474402694,57900998656,0,104,0,7,0,0,0,0,2,0,0,0,0,0,0
3470735141,31612999680,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3470735141,502579998208,0,10801,0,0,0,0,0,0,28,0,0,0,0,1,0
3470735141,205515999232,0,10801,0,0,0,0,0,0,11,0,0,0,0,0,0
3461874755,4655000064,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3455134530,6528999936,0,104,10801,0,0,0,0,0,1,0,0,0,1,0,0
3476277849,1628999936,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3449916096,166900002816,166666,104,10801,0,8862,8862,1,8862,6,1,0,0,0,6,1
3453058913,12039999488,\N,10801,0,0,0,0,0,0,0,0,1,0,0,0,0
3470735141,8224999936,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3470735141,1586000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3457880355,9271000064,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3458049652,117826002944,\N,104,10801,0,0,0,0,0,0,0,1,0,0,0,0
3466423178,698900989952,\N,10801,0,0,39824,37168,9.297418594360352,39824,0,10,0,0,0,0,10
3453670274,56080000384,0,104,0,0,0,0,0,0,16,0,0,0,0,16,0
3453670064,32278999040,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0
3453670171,362278000128,0,104,0,0,0,0,0,0,13,0,0,0,0,1,0
3453670724,34413998080,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3453670345,644954974208,\N,104,0,0,0,0,0,0,0,0,31,0,0,0,0
3453670504,82351996928,\N,104,0,0,0,0,0,0,0,0,8,0,0,0,0
3453670724,35150999552,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0
3453639297,12862000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3457815277,7683999744,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3453670403,85879000576,0,104,0,0,0,0,0,0,9,0,0,0,0,9,0
3453670403,7884000256,\N,104,0,0,0,0,0,0,0,0,1,0,0,0,0
3457815400,12325999616,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3453670171,14261000192,0,104,0,0,0,0,0,0,5,0,0,0,0,5,0
3453670504,650074003968,0,104,0,0,0,0,0,0,34,0,0,0,0,34,0
3453670504,9690999808,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3453639297,38346999808,0,104,0,0,0,0,0,0,2,0,0,0,1,0,0
3457815277,184569000704,0,104,0,0,0,0,0,0,15,0,0,0,0,15,0
3453670616,44431999488,250000,104,0,0,142026,142026,1,142026,4,1,0,0,0,4,1
3453670724,7704000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3453670171,41932999936,0,104,0,0,0,0,0,0,3,0,0,0,0,3,0
3468558560,2456999936,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468558195,933000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477125749,5336000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477122922,13936000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3475468544,9100999680,0,104,106,0,0,0,0,0,1,0,0,0,1,0,0
3475468627,25308000256,0,104,106,0,0,0,0,0,2,0,0,0,0,2,0
3475467832,54258998784,0,104,106,0,0,0,0,0,3,0,0,0,0,3,0
3475467832,31384000512,0,104,106,0,0,0,0,0,2,0,0,0,0,2,0
3475467969,6051999744,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3462414119,17721999360,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477129462,105471000576,0,104,106,0,0,0,0,0,1,0,0,0,0,0,0
3468550637,77025001472,0,104,106,0,0,0,0,0,1,0,0,0,0,0,0
3462414017,34583998464,0,104,106,0,0,0,0,0,2,0,0,0,0,1,0
3477129462,82057003008,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468555718,3148000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468528257,885984002048,\N,104,106,0,799312,0,0,0,0,2,0,0,1,0,0
3468550451,153171001344,\N,104,106,0,60842,0,0,0,0,1,0,0,1,0,0
3477130506,976203022336,\N,104,106,0,33,0,0,0,0,1,0,0,1,0,0
3470842082,14270999552,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477127365,1059999973376,\N,104,106,0,819918,0,0,0,0,2,0,0,1,0,0
3462454267,1059999973376,\N,104,106,0,655646,0,0,0,0,2,0,0,1,0,0
3462454274,1059999973376,\N,104,106,0,82538,0,0,0,0,2,0,0,1,0,0
3477129904,10817999872,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477129094,20042000384,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468562268,15504000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477122963,29883000832,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477123069,11445000192,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468562169,9489999872,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3475467899,9553000448,0,104,106,0,0,0,0,0,1,0,0,0,1,0,0
3468557021,214000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468555588,1252000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3468528159,1144999936,0,104,106,0,0,0,0,0,1,0,0,0,1,0,0
3459063924,3328000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3459055017,844000000,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3477129627,59220000768,0,104,106,0,0,0,0,0,1,0,0,0,0,0,0
3477123010,32359999488,0,104,106,0,0,0,0,0,2,0,0,0,0,1,0
3477125341,78736998400,0,104,106,0,0,0,0,0,1,0,0,0,0,1,0
3476342420,52666001152,0,10801,0,0,0,0,0,0,4,0,0,0,0,4,0
3476461006,579000000,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3476342426,1117806001664,0,10801,0,0,0,0,0,0,106,0,0,0,0,106,0
3476342423,10225000448,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476394606,28859999232,0,10801,0,0,0,0,0,0,3,0,0,0,0,3,0
3476461006,14192999936,0,104,10801,0,0,0,0,0,2,0,0,0,0,2,0
3476460875,174132000768,0,104,10801,0,0,0,0,0,11,0,0,0,0,11,0
3476461099,5861000192,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3476460875,1065000000,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3476412697,17044999936,0,10801,0,0,0,0,0,0,8,0,0,0,0,8,0
3476342426,14465000448,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476394590,35419999744,0,10801,0,0,0,0,0,0,5,0,0,0,0,5,0
3476342426,8733999808,0,10801,0,0,0,0,0,0,3,0,0,0,1,0,0
3476412849,6704000000,0,10801,0,0,0,0,0,0,6,0,0,0,0,6,0
3476461099,55815001088,\N,104,10801,0,195909,195909,4,195909,0,4,0,0,0,0,4
3476412517,21684999680,0,10801,0,0,0,0,0,0,2,0,0,0,1,0,0
3476394590,10371999744,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476412697,2647000064,0,10801,0,0,0,0,0,0,1,0,0,0,1,0,0
3476342426,5146999808,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3476342426,19818999808,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3476412849,6034999808,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476342423,38269999104,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3476342426,16410000384,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3476342423,36531998720,0,10801,0,0,0,0,0,0,1,0,0,0,1,0,0
3476394590,83307000000,0,10801,0,0,0,0,0,0,55,0,0,0,0,55,0
3476412849,769000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476342423,659454002688,0,10801,0,0,0,0,0,0,48,0,0,0,0,48,0
3476342420,428561000448,0,10801,0,0,0,0,0,0,27,0,0,0,0,27,0
3427027898,12556999680,0,10801,0,0,0,0,0,0,3,0,0,0,0,3,0
3424904880,60793998848,0,104,10801,0,0,0,0,0,5,0,0,0,0,5,0
3424904880,6083000000,0,104,10801,0,0,0,0,0,17,0,0,0,0,17,0
3427040128,225957003264,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3471497183,169880999936,0,104,10801,0,0,0,0,0,10,0,0,0,0,10,0
3461546082,109895999488,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3471497183,196582999552,0,104,10801,0,0,0,0,0,11,0,0,0,0,11,0
3451063492,8597999616,0,104,10801,0,0,0,0,0,2,0,0,0,0,2,0
3454611118,24970999808,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472377120,1587000064,0,104,10801,0,0,0,0,0,1,0,0,0,0,1,0
3472377120,115359999488,125000,104,10801,0,46268,46268,1,46268,8,1,0,0,0,8,1
3470613711,1774000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3427044594,24334000128,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3427040128,26577999872,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3455500548,3879000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3455500548,4470000128,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3424904880,247928995840,\N,104,10801,0,0,0,0,0,0,0,1,0,0,0,0
3454595591,643000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454679574,1536000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458754806,461000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458751039,1607000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3474760219,1132000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458776167,33652000768,0,104,0,0,0,0,0,0,2,0,0,0,0,1,0
3474759925,9002999808,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468706312,61677998080,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468875151,89859997696,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458750828,29173000192,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454612865,4850999808,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454672917,8029000192,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468854953,18308999168,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454673058,320799014912,\N,104,0,0,95383,0,0,0,0,1,0,0,1,0,0
3454660918,1766027952128,\N,104,0,0,691754,0,0,0,0,2,0,0,1,0,0
3458772202,52094001152,\N,104,0,0,82206,0,0,0,0,2,0,0,1,0,0
3458750654,598942023680,\N,104,0,0,674330,0,0,0,0,1,0,0,1,0,0
3474758594,6026999808,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458759410,370487984128,\N,104,0,0,62,0,0,0,0,1,0,0,1,0,0
3454680067,89516998656,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458769100,25425000448,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458772975,34908000256,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454686664,42278998016,\N,104,0,0,3906,0,0,0,0,1,0,0,1,0,0
3454673071,110572003328,\N,104,0,0,1118,0,0,0,0,1,0,0,1,0,0
3454674110,46513000448,\N,104,0,0,3297,0,0,0,0,1,0,0,1,0,0
3454595400,27970000896,\N,104,0,0,101374,0,0,0,0,2,0,0,1,0,0
3454596027,1642772037632,\N,104,0,0,10044,0,0,0,0,2,0,0,1,0,0
3454601180,78060003328,\N,104,0,0,19655,0,0,0,0,1,0,0,1,0,0
3454601309,254544003072,\N,104,0,0,1972,0,0,0,0,2,0,0,1,0,0
3458024473,22557999104,\N,104,0,0,3927,0,0,0,0,1,0,0,1,0,0
3458769136,15239999488,\N,104,0,0,23754,0,0,0,0,1,0,0,1,0,0
3458755024,37364998144,\N,104,0,0,5513,0,0,0,0,1,0,0,1,0,0
3458759296,46181998592,\N,104,0,0,1201,0,0,0,0,1,0,0,1,0,0
3458776186,1205369962496,\N,104,0,0,47468,0,0,0,0,2,0,0,1,0,0
3462621782,300928008192,\N,104,0,0,10158,0,0,0,0,1,0,0,1,0,0
3462621780,529999986688,\N,104,0,0,13415,0,0,0,0,1,0,0,1,0,0
3462621784,89545998336,\N,104,0,0,20963,0,0,0,0,1,0,0,1,0,0
3462622421,566673014784,\N,104,0,0,22016,0,0,0,0,1,0,0,1,0,0
3468876108,1059998007296,\N,104,0,0,2268,0,0,0,0,2,0,0,1,0,0
3454685887,3049999872,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454601314,4920000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3474759817,6516999872,0,104,0,0,0,0,0,0,7,0,0,0,0,7,0
3454596508,59278999552,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454600343,566622027776,\N,104,0,0,180,0,0,0,0,2,0,0,1,0,0
3458751537,473685000192,\N,104,0,0,309,0,0,0,0,1,0,0,1,0,0
3454668525,45944999936,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458768387,5119000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468877191,2184000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454674148,8141000192,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458772387,779221991424,\N,104,0,0,40689,0,0,0,0,1,0,0,1,0,0
3454667781,9153999872,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454601293,31990999040,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454667411,21358000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454612780,6177999872,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454667697,7022000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454673101,663000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454674233,353000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454680738,590000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454668619,1392999936,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454595484,1459000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454595690,4707999744,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458763290,1410000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458759309,2430000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458759526,2398000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468706478,348000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705284,420000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468875443,499000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454686673,755000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458755642,892000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468706380,1607000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705477,1155000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468876009,576000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454674151,3691000064,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454606832,3236999936,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458769095,2524000000,0,104,0,0,0,0,0,0,2,0,0,0,0,2,0
3462621773,1656000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3462622251,4278000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705233,1398000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705621,1468999936,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705343,5208000000,0,104,0,0,0,0,0,0,2,0,0,0,0,2,0
3468705387,2208000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468705400,1226000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468875123,5409999872,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3468875347,5856000128,0,104,0,0,0,0,0,0,2,0,0,0,0,2,0
3454662023,2518000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3454667413,13651000064,0,104,0,0,0,0,0,0,3,0,0,0,0,3,0
3454596538,4800999936,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3458750797,165833998336,\N,104,0,0,23885,0,0,0,0,1,0,0,1,0,0
3462622345,215908007936,\N,104,0,0,17520,0,0,0,0,2,0,0,1,0,0
3458750573,22257999872,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0
3474760348,11457999872,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0
3468706405,9328000000,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3475281819,5888999936,0,104,105,0,0,0,0,0,1,0,0,0,0,0,0
3475921436,2012999936,0,104,105,0,0,0,0,0,1,0,0,0,0,1,0
3460709477,549778003968,\N,104,0,0,77135,0,0,0,0,2,0,0,1,0,0
3461270425,2814000128,0,104,0,0,0,0,0,0,1,0,0,0,0,1,0
3473656132,5354999808,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656356,11116000256,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3478290200,4760999936,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3452827817,9284999680,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3469430072,6585999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656044,4924000000,0,104,0,7,0,0,0,0,3,0,0,0,0,3,0
3468447853,957794006272,0,104,10801,0,0,0,0,0,54,0,0,0,0,54,0
3469430139,21327998976,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3473640987,7096000000,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3473647663,6528000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656295,17328001024,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469101784,310535993344,0,104,0,7,0,0,0,0,17,0,0,0,0,0,0
3469102020,25713999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3468447912,96325999616,0,104,10801,0,0,0,0,0,5,0,0,0,0,0,0
3468447912,144337999872,0,104,10801,0,0,0,0,0,11,0,0,0,0,0,0
3473647632,17075000320,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3452827716,8028000000,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3473655931,131212998656,0,104,0,7,0,0,0,0,8,0,0,0,0,8,0
3473655951,7825999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469101807,9393000448,\N,104,0,7,5903,5903,1,5903,0,1,0,0,0,0,1
3473656056,921622999360,0,104,0,7,0,0,0,0,169,0,0,0,0,169,0
3469429964,1378000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469430139,11203999936,0,104,0,7,0,0,0,0,6,0,0,0,0,6,0
3469429964,1886000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469429978,2387000064,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656295,5107999744,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469429964,5784000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469101807,7769999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469429939,6276999680,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3469429951,6554000128,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3447804644,26192999936,0,104,0,7,0,0,0,0,8,0,0,0,0,8,0
3468471503,1996000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469430139,5352000128,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3468452029,12675999744,0,104,10801,0,0,0,0,0,1,0,0,0,0,0,0
3468447637,310296000000,0,104,10801,0,0,0,0,0,16,0,0,0,0,16,0
3468447912,61641000960,0,104,10801,0,0,0,0,0,2,0,0,0,0,2,0
3447778953,14065999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3453153147,51199000576,0,104,0,7,0,0,0,0,4,0,0,0,0,4,0
3473640987,36459999232,0,104,0,7,0,0,0,0,3,0,0,0,0,0,0
3473647487,11557999616,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3473655951,43054999552,0,104,0,7,0,0,0,0,4,0,0,0,0,4,0
3469101784,1519542009600,0,104,0,7,0,0,0,0,62,0,0,0,0,62,0
3469429939,3473999872,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656099,2211000064,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473656159,1120999936,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3473655951,71552999936,0,104,0,7,0,0,0,0,19,0,0,0,0,19,0
3469101731,17632000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3469430139,17718999040,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3447778953,12681999872,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3469429978,1876000000,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3468471402,2151000064,0,104,0,7,0,0,0,0,1,0,0,0,0,1,0
3452827793,16469999872,0,104,0,7,0,0,0,0,3,0,0,0,0,3,0
3469429939,42398999552,0,104,0,7,0,0,0,0,6,0,0,0,0,6,0
3469101807,8412000256,0,104,0,7,0,0,0,0,2,0,0,0,0,2,0
3468447637,182386002432,0,104,10801,0,0,0,0,0,8,0,0,0,0,8,0
3452847259,12128000000,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3452847259,8528999936,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3473647632,12227999744,0,104,0,7,0,0,0,0,1,0,0,0,0,0,0
3472267651,31985999872,\N,10801,0,0,3511,3511,1,3511,0,1,0,0,0,0,1
3475843025,2439000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472523294,3811000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3475871392,255000000,0,10801,0,0,0,0,0,0,1,0,0,0,1,0,0
3471352960,41898999808,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3471060380,45959000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3477833708,3476999936,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472526462,17812000768,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3468606597,47691999232,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3475868504,24523999232,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3475852366,947000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3475852366,12945000448,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3475871392,2207000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3476778400,583000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3469793162,15480999936,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3464834942,3728000000,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3475868504,4065000064,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3477790132,5817000192,0,10801,0,0,0,0,0,0,2,0,0,0,0,2,0
3476844557,7623000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472523294,7079000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3474357763,3838000128,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3474364145,25489999872,\N,10801,0,0,1225,1225,1,1225,0,1,0,0,0,0,1
3472523294,5575000128,0,10801,0,0,0,0,0,0,3,0,0,0,0,3,0
3472524543,66159000192,0,10801,0,0,0,0,0,0,27,0,0,0,0,27,0
3477790132,4365999872,0,10801,0,0,0,0,0,0,3,0,0,0,0,3,0
3471391850,3915000064,0,10801,0,0,0,0,0,0,1,0,0,0,0,1,0
3472523294,246516999936,0,10801,0,0,0,0,0,0,38,0,0,0,0,38,0
3472516138,150453999808,0,10801,0,0,0,0,0,0,35,0,0,0,0,35,0
