process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,valid_exposure_pctr,valid_click_smart_pcvr,adjusted_smart_pcvr,vc_adjusted_smart_pcvr2,vc_pcvr_bias,valid_exposure_cnt,valid_click_cnt,active_num,real_cost_micros,single_gmv,gmv
20210605,70800426750600,QQ系,1,204,108,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0
20210605,40706426556602,未分组1,1,204,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40106476583359,阅文系,0,204,205,1980776999168,6642,6642,452,1.0,107,1,0,0.33000000000000007,0.0,0.0
20210605,20309460140974,IEG,0,10801,0,336092998144,0,0,0,0.0,32,0,0,12.510000000000002,0.0,0.0
20210605,40106476583359,阅文系,1,204,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20805465563596,QQ系,0,402,0,3020506018816,526,696,0,2.6932339668273926,198,2,0,0.10010999999999999,0.0,0.0
20210605,50904485673781,IEG,1,104,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30506472073904,TME,1,302,0,0,0,0,0,0.0,0,0,3023,0.0,897.89,897.89
20210605,60402262989318,CSIG,0,7,0,1031546495063680,1466000000,1466000000,0,1466.0,23701,1466,0,920.4810699999998,0.0,0.0
20210605,70609460544983,IEG,0,205,0,30793780001984,100559,113992,0,954.1527689099312,12874,21,0,49.68682000000001,0.0,0.0
20210605,70609460544983,IEG,0,104,0,8224192604023936,568928423,572863484,8562,8297.88525301218,2093260,7563,58,7621.607029999999,1220.81,1220.81
20210605,40706426556602,未分组1,1,205,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20102414297987,IEG,1,7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50807530695352,TME,0,315,0,187897549989184,32290137,33384378,0,226.83336925506592,1700,172,24,70.51979999999999,36.8,36.8
20210605,40706426556602,QQ系,0,204,407,19705999360,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,10707405966597,QQ系,0,302,0,744727702158848,477740858,477701077,0,727.8691249489784,73010,728,0,188.67517,0.0,0.0
20210605,90503492650537,IEG,1,104,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30607480914543,阅文系,0,405,204,28706693835527680,50839137,50850626,26580638,28912.56482681632,119825,28339,0,7189.186219999999,0.0,0.0
20210605,90301475842282,TME,1,205,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20605460089933,IEG,1,405,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50609444954277,CSIG,1,104,105,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60005012352827,TKD,0,301,0,86776846986880,79251846,79262077,0,141.01923274993896,25876,141,0,95.08879000000005,0.0,0.0
20210605,40701410311452,QQ系,1,405,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30607480914543,阅文系,1,412,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,90505451424076,IEG,1,105,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,90903124471793,其他,0,104,0,59707562990016,30558,30558,0,23.0,3940,23,0,0.7,0.0,0.0
20210605,70702022115052,TKD,1,7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,90301475842282,TME,1,405,0,0,0,0,0,0.0,0,0,1,0.0,58.0,58.0
20210605,60700493537595,IEG,0,10801,0,2059596991616,12284,12284,0,1.0,291,1,0,44.42999999999999,0.0,0.0
20210605,70601378118790,TME,1,315,204,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0
20210605,50806409090287,TME,1,405,205,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,60608308136142,IEG,1,301,108,0,0,0,0,0.0,0,0,13,0.0,35.0,70.0
20210605,20906306793614,TKD,0,302,205,643679000768,0,0,0,0.0,688,0,0,0.0,0.0,0.0
20210605,30602476557982,CSIG,1,104,0,0,0,0,0,0.0,0,0,1516,0.0,14981.28,14981.28
20210605,40706426556602,未分组1,0,301,108,128731000832,0,0,0,0.0,4,0,0,0.18999999999999997,0.0,0.0
20210605,40701491823377,CSIG,1,104,10801,0,0,0,0,0.0,0,0,8,0.0,62.9,125.8
20210605,30607480914543,阅文系,0,7,204,5903004124818496,5465000000,5465000000,0,5465.0,61802,5465,0,2103.9653999999996,25.0,50.0
20210605,70006491319394,QQ系,0,10801,0,20983308003840,11859,11853,0,8.810166001319885,4493,9,0,54.860810000000015,0.0,0.0
20210605,70506421868294,TKD,1,315,405,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0
20210605,70100221174573,CSIG,0,7,0,157928274927744,187000000,187000000,0,187.0,4817,187,0,34.111840000000015,0.0,0.0
20210605,20204533209471,TME,0,108,0,64495997952,0,0,0,0.0,2,0,0,0.01,0.0,0.0
20210605,20605460089933,IEG,1,104,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50609444954277,CSIG,1,105,0,0,0,0,0,0.0,0,0,1,0.0,29.8,29.8
20210605,70006563700470,TME,0,10,0,2289212989440,5821,5821,0,3.0,57,3,0,0.5253,0.0,0.0
20210605,60005012352827,QQ系,1,104,105,0,0,0,0,0.0,0,0,1441,0.0,28569.39,57134.78
20210605,40504400147134,阅文系,0,105,0,660037139078080,32210502,32900061,0,2193.088610470295,73231,594,6,2060.3486500000013,358.29999999999995,358.29999999999995
20210605,30607480914543,阅文系,1,301,205,0,0,0,0,0.0,0,0,20,0.0,34.56,69.12
20210605,10406450945135,阅文系,0,7,204,67887000320,0,0,0,0.0,14,0,0,0.07346,0.0,0.0
20210605,70405412545955,IEG,0,302,205,2893315003264,260496,263493,141886,7.054807662963867,244,7,0,190.21999999999997,0.0,0.0
20210605,60305460411544,阅文系,0,405,402,935000000,0,0,0,0.0,3,0,0,0.0,0.0,0.0
20210605,90505451424076,IEG,0,301,0,8314194980864,1802854,1802854,0,3.0,1080,3,2,14.549999999999994,14.0,14.0
20210605,70707452477964,阅文系,0,405,204,24369582964864,11305,11999,7474,23.600492000579834,3622,22,0,3.264790000000001,0.0,0.0
20210605,10600415585766,IEG,1,104,0,0,0,0,0,0.0,0,0,83,0.0,2341.61,2341.61
20210605,10600415585766,IEG,0,104,204,7918207991552,278488,278488,72383,5.0,1277,5,0,26.73,0.0,0.0
20210605,50807530695352,TME,1,405,0,0,0,0,0,0.0,0,0,6,0.0,930.7,930.7
20210605,60402262989318,CSIG,0,301,204,21116999680,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,50104416453989,未分组1,0,104,10801,13947730987520,1515378,1515378,456152,8.0,1370,8,1,332.61000000000007,194.0,388.0
20210605,70608348419857,IEG,0,105,10801,80274674006144,10808571,10808044,2159247,61.990738689899445,5532,62,0,2607.15,0.0,0.0
20210605,90704445965875,IEG,0,301,0,6138678978560,739277,739277,0,4.0,113,4,0,2.440000000000001,0.0,0.0
20210605,70609460544983,IEG,0,301,108,3741736998272,904614,904614,60737,4.0,1347,4,0,2.8999999999999986,0.0,0.0
20210605,40701410311452,QQ系,1,105,10801,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30506472073904,TME,1,105,106,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20906306793614,TKD,0,104,106,31096820994816,428035,437395,86041,11.466017246246338,30741,11,0,27.65356,0.0,0.0
20210605,50806409090287,TME,0,107,0,5406999936,0,0,0,0.0,2,0,0,0.0,0.0,0.0
20210605,70608348419857,IEG,1,10801,0,0,0,0,0,0.0,0,0,8,0.0,8790.259999999998,8790.259999999998
20210605,10005398496922,IEG,1,104,315,0,0,0,0,0.0,0,0,25,0.0,102.8,205.6
20210605,20201368893836,TKD,0,105,204,3158126004480,16669,16669,4639,1.0,162,1,0,4.52,0.0,0.0
20210605,40301325569554,TME,0,302,318,160603997312,0,0,0,0.0,13,0,0,0.0,0.0,0.0
20210605,20201368893836,TKD,0,402,10009,4294014993728,99204,99204,37617,4.0,459,4,0,7.197439999999999,0.0,0.0
20210605,30607480914543,阅文系,1,406,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40504315369553,TME,1,405,0,0,0,0,0,0.0,0,0,790,0.0,66337.83,66337.83
20210605,10005398496922,IEG,0,105,10801,267561462811392,36116385,36275901,6782397,246.99984520673752,25585,246,2,5862.145079999999,0.0,0.0
20210605,10005398496922,IEG,0,104,10801,695816357909248,97889697,98342725,18214852,1527.9153933227062,74765,613,18,14513.390619999995,1080.0,2160.0
20210605,60608308136142,IEG,0,7,0,294638755061888,251000000,251000000,0,251.0,15584,251,0,428.9382100000001,0.0,0.0
20210605,20102414297987,IEG,0,104,315,26974853023872,6988488,6997870,10074662,29.553541779518127,2782,29,3,62.09999999999998,19.3,38.6
20210605,40301325569554,TME,0,301,205,2356423983872,555171,555171,34978,3.0,193,3,0,1.1564200000000002,0.0,0.0
20210605,10600415585766,IEG,1,10801,0,0,0,0,0,0.0,0,0,10,0.0,9874.82,9874.82
20210605,40109452819930,IEG,0,405,204,272423005696,0,0,0,0.0,8,0,0,2.7299999999999995,0.0,0.0
20210605,70707452477964,阅文系,1,104,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60305460411544,阅文系,0,405,204,494669208113920,5508362,5578951,3797051,331.4020186662674,60496,328,0,1356.1111599999997,0.0,0.0
20210605,90301475842282,TME,0,106,0,8742758988800,64375,64375,0,5.0,172,5,0,4.7299999999999995,0.0,0.0
20210605,20604530875002,TME,1,405,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50308424081820,TME,1,205,0,0,0,0,0,0.0,0,0,3,0.0,641.98,641.98
20210605,10406450945135,阅文系,0,402,0,178677999168,171036,171036,0,1.0,22,1,0,4.94205,0.0,0.0
20210605,70100221174573,CSIG,0,108,0,13989557003904,71213,72495,0,11.52757179737091,563,11,0,18.91356,0.0,0.0
20210605,50806409090287,TME,0,105,106,80418998784,0,0,0,0.0,7,0,0,0.08,0.0,0.0
20210605,90503492650537,IEG,1,104,0,0,0,0,0,0.0,0,0,23,0.0,599.39,599.39
20210605,30208368992837,TKD,0,108,0,1127652999488,2681,2763,0,3.199648380279541,163,3,0,2.2237600000000004,0.0,0.0
20210605,50106403385474,IEG,0,10,0,94791999872,0,0,0,0.0,10,0,0,0.21,0.0,0.0
20210605,70707452477964,阅文系,0,205,0,395698306116544,168837,181043,0,4880.072634935379,8875,362,0,57.61662000000003,0.0,0.0
20210605,50206368215858,IEG,0,315,0,11285000192,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,70006491319394,QQ系,0,105,10801,944139004480,0,0,0,0.0,205,0,0,2.0199700000000003,0.0,0.0
20210605,70006491319394,QQ系,0,301,204,108158999424,0,0,0,0.0,27,0,0,0.01,0.0,0.0
20210605,10600415585766,IEG,1,405,0,0,0,0,0,0.0,0,0,10,0.0,506.0,506.0
20210605,50308424081820,TME,0,105,106,36414857986176,816113,819092,227657,35.20722150802612,1137,35,0,26.672919999999994,0.0,0.0
20210605,50308424081820,TME,1,315,0,0,0,0,0,0.0,0,0,24336,0.0,9230.45,9230.45
20210605,40106476583359,阅文系,0,405,205,22016444013120,492917,493426,2242,30.57986629009247,1702,25,0,11.379999999999999,0.0,0.0
20210605,30208368992837,TKD,1,105,10801,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0
20210605,90301475842282,TME,1,7,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20906306793614,TKD,0,104,315,1805000000,0,0,0,0.0,2,0,0,0.0,0.0,0.0
20210605,20201368893836,TKD,1,104,106,0,0,0,0,0.0,0,0,1229,0.0,51599.92,103199.84
20210605,70609460544983,IEG,0,7,204,1662673998400,2000000,2000000,0,2.0,689,2,0,2.3838300000000006,0.0,0.0
20210605,70707452477964,阅文系,0,104,108,2459227006912,14117,14117,2963,4.0,519,4,0,0.5551200000000001,0.0,0.0
20210605,50007452537563,其他,0,10,0,43670999040,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,20605460089933,IEG,0,405,0,16086835956096,613793,733912,0,18.374287605285645,727,15,0,24.111030000000003,0.0,0.0
20210605,20906306793614,TKD,0,104,108,186257004352,0,0,0,0.0,52,0,0,0.02,0.0,0.0
20210605,70006563700470,TME,0,105,108,6646268026368,231612,231612,25879,7.0,132,7,0,2.43143,0.0,0.0
20210605,30607480914543,阅文系,0,10,0,1594987942360128,10516796,10618403,0,2026.8612079620361,23645,1542,0,211.3193100000001,0.0,0.0
20210605,60807476850604,TKD,1,10,0,0,0,0,0,0.0,0,0,44,0.0,788.8100000000001,788.8100000000001
20210605,20209449293196,TME,0,405,402,40921000960,0,0,0,0.0,2,0,0,0.01,0.0,0.0
20210605,90301475842282,TME,1,104,106,0,0,0,0,0.0,0,0,23,0.0,260.93,521.86
20210605,60402262989318,CSIG,1,104,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,80909368092923,IEG,0,409,0,31307000320,0,0,0,0.0,5,0,0,0.25196,0.0,0.0
20210605,40706426556602,QQ系,0,403,0,8123043979584,3920,4905,0,49.28248596191406,392,17,0,0.69,0.0,0.0
20210605,10600415585766,IEG,1,105,10801,0,0,0,0,0.0,0,0,43,0.0,11840.5,23681.0
20210605,70100221174573,CSIG,0,204,0,5665907087122176,39379452,41241834,0,7884.3546604812145,158167,5424,0,3221.6446800000026,0.0,0.0
20210605,10309012621387,QQ系,1,405,409,0,0,0,0,0.0,0,0,4,0.0,0.0,0.0
20210605,60807476850604,TKD,1,405,409,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0
20210605,40504315369553,TME,0,10010,0,89008573856832,32894,150422,0,2124.1908354759216,1252,100,0,3.3910099999999974,0.0,0.0
20210605,70304481261296,TME,0,315,204,4389966013440,405082,355498,19149,3.4946612417697906,70,4,0,1.19,0.0,0.0
20210605,50309348389211,IEG,0,315,204,8808999936,0,0,0,0.0,2,0,0,0.01,0.0,0.0
20210605,80904328951508,TME,0,405,409,62602000384,0,0,0,0.0,2,0,0,0.0,0.0,0.0
20210605,40106476583359,未分组1,1,10801,0,0,0,0,0,0.0,0,0,2,0.0,4317.99,4317.99
20210605,40504400147134,阅文系,1,205,0,0,0,0,0,0.0,0,0,1,0.0,236.89,236.89
20210605,50604428212896,TKD,1,302,0,0,0,0,0,0.0,0,0,32458,0.0,13490.59,13490.59
20210605,30602476557982,CSIG,0,10,0,409067003904,9323,9323,0,1.0,4,1,0,0.12,0.0,0.0
20210605,70609460544983,IEG,0,121,0,26125000704,0,0,0,0.0,4,0,0,0.04,0.0,0.0
20210605,30302471412393,QQ系,1,104,105,0,0,0,0,0.0,0,0,1,0.0,18.0,36.0
20210605,70702022115052,TKD,1,405,205,0,0,0,0,0.0,0,0,1266,0.0,74918.28000000001,149656.06000000003
20210605,70601378118790,TME,0,105,10801,104401295927360,3073281,2958516,542078,4357.3396627008915,8234,91,0,677.34903,0.0,0.0
20210605,80605561822013,IEG,0,104,10801,108218000384,0,0,0,0.0,7,0,0,0.13999999999999999,0.0,0.0
20210605,80904328951508,TME,0,301,205,172839000064,0,0,0,0.0,6,0,0,0.08,0.0,0.0
20210605,70905490183934,IEG,0,104,105,1413169992192,78858,78858,23042,1.0,106,1,0,5.289999999999999,0.0,0.0
20210605,10005398496922,IEG,1,105,108,0,0,0,0,0.0,0,0,3,0.0,0.0,0.0
20210605,80304215099367,CSIG,1,205,0,0,0,0,0,0.0,0,0,2,0.0,1012.98,1012.98
20210605,50308424081820,TME,0,104,315,238711410029568,12800227,13003547,18350740,191.99334144592285,5111,189,4,162.76794000000004,12.4,24.8
20210605,80304215099367,CSIG,0,106,0,98543000064,0,0,0,0.0,5,0,0,0.06999999999999999,0.0,0.0
20210605,70702022115052,TKD,1,204,0,0,0,0,0,0.0,0,0,7803,0.0,679928.5799999998,679928.5799999998
20210605,50206368215858,IEG,0,204,108,7300762996352,454854,454854,56362,12.0,427,12,0,103.90504,0.0,0.0
20210605,20201368893836,TKD,1,105,0,0,0,0,0,0.0,0,0,92,0.0,2323.1700000000005,2323.1700000000005
20210605,30208368992837,TKD,1,204,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,30607480914543,阅文系,0,302,205,130714289167360,110673,128381,5719,269.97708797454834,3526,84,0,10.66,0.0,0.0
20210605,50604428212896,TKD,1,121,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40106476583359,阅文系,1,301,0,0,0,0,0,0.0,0,0,65,0.0,98.95,98.95
20210605,70100221174573,CSIG,0,315,405,34222000128,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,50002495342288,TME,1,302,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40604491829077,IEG,0,104,0,50116214002240,4005585,4004757,36720,31.98669570684433,7077,32,5,566.7299999999999,98.0,98.0
20210605,80904328951508,TME,1,105,106,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60005012352827,QQ系,1,105,0,0,0,0,0,0.0,0,0,1433,0.0,80141.77,80141.77
20210605,70702022115052,TKD,0,302,119,1103427001600,3988,3988,0,1.0,123,1,0,0.36,0.0,0.0
20210605,60005012352827,QQ系,1,7,204,0,0,0,0,0.0,0,0,0,0.0,307.11,614.22
20210605,60003454983821,TME,0,302,119,162583001088,0,0,0,0.0,4,0,0,0.0,0.0,0.0
20210605,90903124471793,其他,0,108,0,251136001024,0,0,0,0.0,20,0,0,0.0,0.0,0.0
20210605,60704472578903,TME,1,104,106,0,0,0,0,0.0,0,0,6,0.0,421.0,859.99
20210605,50904485673781,IEG,0,104,0,929159995584,247260,247260,0,2.0,87,2,0,1.6300000000000001,0.0,0.0
20210605,80909368092923,IEG,1,104,0,0,0,0,0,0.0,0,0,84,0.0,4806.26,4806.26
20210605,70905490183934,IEG,0,405,0,6740790019584,53146,54644,0,5.040731728076935,381,5,0,8.738969999999995,0.0,0.0
20210605,30800591023329,TME,1,301,0,0,0,0,0,0.0,0,0,962,0.0,1571.9499999999998,1571.9499999999998
20210605,40706426556602,QQ系,1,302,121,0,0,0,0,0.0,0,0,1003,0.0,227.76,455.52
20210605,50308424081820,TME,0,405,108,4923523018752,8346,8346,2077,7.0,74,7,0,2.3899999999999997,0.0,0.0
20210605,40706426556602,QQ系,0,105,106,5478438456813696,148007366,147627876,40104659,6922.443133175373,148746,5344,25,1471.2762400000001,1057.53,2115.06
20210605,60303415282763,IEG,0,204,108,923921998464,25849,25849,3056,2.0,193,2,0,8.439999999999998,0.0,0.0
20210605,40807403425677,应用宝,0,106,0,385491001344,0,0,0,0.0,14,0,0,0.85,0.0,0.0
20210605,50308424081820,TME,1,405,402,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60305460411544,阅文系,1,301,0,0,0,0,0,0.0,0,0,3443,0.0,7737.719999999999,7737.719999999999
20210605,80303373095787,QQ系,1,315,204,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40604491829077,IEG,1,104,10801,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0
20210605,70800426750600,QQ系,0,7,204,20332157265964800,27251000000,27251000000,0,27251.0,149786,27251,0,5745.653490000003,100.0,200.0
20210605,70204561021014,IEG,0,7,0,10136999680,0,0,0,0.0,2,0,0,0.02,0.0,0.0
20210605,30302471412393,QQ系,0,302,119,5410000000,0,0,0,0.0,3,0,0,0.0,0.0,0.0
20210605,70506421868294,TKD,0,7,0,11660594930777728,11666000000,11666000000,0,11666.0,702288,11666,0,13088.74116,0.0,0.0
20210605,20201368893836,TKD,1,104,0,0,0,0,0,0.0,0,0,605,0.0,11998.820000000002,11998.820000000002
20210605,20201368893836,TKD,0,105,0,3225202353914560,71275331,72522829,0,5502.895675718784,202613,3262,0,2218.407849999999,0.0,0.0
20210605,70100221174573,CSIG,0,104,0,8187150307741504,91885127,93710144,22045,8788.930454552174,256703,8039,0,1869.6123099999995,0.0,0.0
20210605,90903124471793,其他,0,105,106,5437000192,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,40504315369553,TME,0,302,318,49061000192,0,0,0,0.0,11,0,0,0.0,0.0,0.0
20210605,60003454983821,TME,0,301,204,14357085012992,6929010,6929010,354482,12.0,222,12,0,18.939999999999998,0.0,0.0
20210605,20102414297987,IEG,0,105,108,5016528998144,532272,532272,112521,3.0,460,3,1,32.480000000000004,0.0,0.0
20210605,30506472073904,TME,1,108,0,0,0,0,0,0.0,0,0,1,0.0,35.0,35.0
20210605,70601378118790,TME,1,205,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,70800426750600,QQ系,0,105,204,19714000896,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,20009480643972,IEG,1,104,106,0,0,0,0,0.0,0,0,3,0.0,502.71,1005.42
20210605,20204533209471,TME,0,104,10801,25691811976192,274518,274518,28833,24.0,543,24,1,45.75663000000003,1100.0,2200.0
20210605,50609444954277,CSIG,0,106,0,17076234016000,1170864,1170864,0,16.0,1242,16,0,203.36999999999998,0.0,0.0
20210605,70304481261296,TME,0,301,0,91884557601614720,54758547665,54797365166,0,5233816.279861033,1476658,88003,0,64964.15979,0.0,0.0
20210605,30400461864295,TME,1,104,105,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60305460411544,阅文系,0,10801,0,6190337701616128,16447301,16914297,0,165504.5223838091,548736,6027,5,24353.270270000005,3894.74,3894.74
20210605,30506472073904,TME,0,315,405,33585000192,0,0,0,0.0,7,0,0,0.0,0.0,0.0
20210605,40701410311452,QQ系,0,302,0,2509295000320,1968,1792,0,0.9107629060745239,693,1,0,0.67949,0.0,0.0
20210605,70707452477964,阅文系,0,409,0,7212000256,0,0,0,0.0,1,0,0,0.06999999999999999,0.0,0.0
20210605,10907511528330,TME,1,405,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,10005398496922,IEG,0,10010,0,24624999552,0,0,0,0.0,3,0,0,0.0,0.0,0.0
20210605,50807530695352,TME,0,301,204,228844994560,0,0,0,0.0,1,0,0,0.06999999999999999,0.0,0.0
20210605,40106476583359,未分组1,0,402,0,263762000128,0,0,0,0.0,10,0,0,0.0,0.0,0.0
20210605,30506472073904,TME,0,105,108,1435867008256,0,0,0,0.0,52,0,0,5.629999999999999,0.0,0.0
20210605,70304481261296,TME,1,105,0,0,0,0,0,0.0,0,0,83,0.0,23.84,23.84
20210605,30800591023329,TME,1,104,204,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20604530875002,TME,0,405,402,52707000320,0,0,0,0.0,1,0,0,0.16,0.0,0.0
20210605,70006563700470,TME,0,108,0,5512418006016,47399,47399,0,3.0,190,3,0,3.9203299999999963,0.0,0.0
20210605,70006563700470,TME,1,105,106,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60402262989318,CSIG,1,10,0,0,0,0,0,0.0,0,0,23,0.0,466.18000000000006,466.18000000000006
20210605,40903398619789,TME,0,405,205,789442452203520,3012897,3099034,328791,1171.397512614727,40981,874,0,337.9182299999999,0.0,0.0
20210605,60305460411544,阅文系,0,105,0,757307420086336,26214876,26447119,0,2607.5987020730972,124952,698,11,972.2184800000001,841.85,841.85
20210605,10005398496922,IEG,1,104,204,0,0,0,0,0.0,0,0,8,0.0,127.41,254.82
20210605,10005398496922,IEG,1,105,106,0,0,0,0,0.0,0,0,6,0.0,520.0,1040.0
20210605,40504315369553,TME,1,315,0,0,0,0,0,0.0,0,0,4876,0.0,10255.259999999998,10255.259999999998
20210605,50605442246954,IEG,1,301,0,0,0,0,0,0.0,0,0,163,0.0,336.69000000000005,336.69000000000005
20210605,90704445965875,IEG,1,108,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40106476583359,阅文系,0,104,106,126610703048576,752144,759302,237438,169.39884632825851,6961,128,0,8.450839999999996,0.0,0.0
20210605,40106476583359,阅文系,1,402,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40504315369553,未分组1,1,301,0,0,0,0,0,0.0,0,0,2,0.0,4.11,4.11
20210605,60005012352827,TKD,0,204,205,8624135996544,727846,727846,41979,15.0,4966,15,0,35.290000000000006,0.0,0.0
20210605,40701410311452,QQ系,1,105,0,0,0,0,0,0.0,0,0,1,0.0,74.08,74.08
20210605,40706426556602,QQ系,1,403,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,20306444885088,IEG,0,105,0,20579075005248,376157,377489,0,24.56542932987213,3531,24,0,11.076479999999993,0.0,0.0
20210605,40706426556602,未分组1,0,105,0,14673604019200,11898,17962,0,759.5027055740356,203,14,0,0.5793500000000001,0.0,0.0
20210605,70204561021014,IEG,0,301,0,437798000640,362582,362582,0,1.0,7,1,0,0.38999999999999996,0.0,0.0
20210605,90704445965875,IEG,1,10801,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40701491823377,CSIG,0,104,106,67776904029760,165778,165751,21637,29.967004418373108,3206,30,0,11.699999999999998,0.0,0.0
20210605,10509414896986,IEG,0,104,105,11153868990528,623024,452244,186913,10.35957783460617,1326,11,0,46.14999999999999,0.0,0.0
20210605,30607480914543,阅文系,0,405,402,3289454009344,109,109,526,1.0,33,1,0,1.2999999999999998,0.0,0.0
20210605,60303415282763,IEG,1,104,10801,0,0,0,0,0.0,0,0,23,0.0,4007.88,8015.76
20210605,60303415282763,IEG,1,405,205,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,60003454983821,TME,0,106,0,260357997056,1045,1045,0,1.0,5,1,0,0.06,0.0,0.0
20210605,30502474797090,CSIG,0,104,10801,144966518064640,1584615,1736444,73280,1695.8951469659805,2126,137,0,129.85000000000005,0.0,0.0
20210605,30502474797090,CSIG,0,204,0,2986436106161408,30752177,32134603,0,7137.238867998123,37451,2979,0,2109.0507599999996,600.0,600.0
20210605,50605442246954,IEG,1,205,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,40903398619789,TME,0,409,0,8195612992832,27,26030,0,24968.068809509277,750,9,0,26.472240000000006,0.0,0.0
20210605,80303373095787,QQ系,1,204,108,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,80304215099367,CSIG,0,105,10801,254434000896,0,0,0,0.0,41,0,0,2.3,0.0,0.0
20210605,10406450945135,阅文系,1,104,106,0,0,0,0,0.0,0,0,16,0.0,1388.7599999999998,2777.5199999999995
20210605,50605442246954,IEG,1,405,205,0,0,0,0,0.0,0,0,6,0.0,290.0,580.0
20210605,40504315369553,未分组1,0,104,0,86664182032704,3927134,4118857,0,417.7562664747238,11164,91,0,76.32506,0.0,0.0
20210605,50901413830594,IEG,1,105,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,80904328951508,TME,1,108,0,0,0,0,0,0.0,0,0,4,0.0,156.0,156.0
20210605,10005398496922,IEG,1,405,0,0,0,0,0,0.0,0,0,19,0.0,1772.6799999999998,1772.6799999999998
20210605,30400461864295,TME,0,104,0,27034945068284416,377466052,426862908,0,38427.096550405025,351749,26625,0,12110.913710000003,0.0,0.0
20210605,60704472578903,TME,1,104,105,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50002495342288,TME,0,302,119,31140999168,0,0,0,0.0,1,0,0,0.0,0.0,0.0
20210605,20204533209471,TME,0,204,0,22847238980608,124363,123431,0,65.75720158219337,471,23,0,11.866549999999995,0.0,0.0
20210605,50007452537563,其他,1,104,105,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0
20210605,50007452537563,其他,0,205,0,717808118045696,3471536,3830716,0,908.0392057597637,11028,721,0,660.0094600000001,0.0,0.0
