process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,pcvr_bias,exposure_cnt,click_cnt,cost,gmv
20210605,30005422732564,其他,1,104,0,0.0,0,0,0.0,264.0
20210605,20605460089933,IEG,1,10801,0,0.0,0,0,0.0,0.0
20210605,40701410311452,QQ系,0,315,204,0.0,6,0,0.0,0.0
20210605,30302471412393,QQ系,0,301,205,0.0,29,0,6.000000000000001E-8,0.0
20210605,30607480914543,阅文系,1,104,0,0.0,0,0,0.0,51003.039999999986
20210605,40706426556602,QQ系,1,204,108,0.0,0,0,0.0,0.0
20210605,60005012352827,QQ系,0,204,0,0.3694604204187474,5938019,149015,0.24211684149999999,27122.54
20210605,40903398619789,TME,0,107,0,0.9060383492463979,92953,1720,7.907878700000006E-4,0.0
20210605,60003454983821,TME,0,104,108,0.1518607442977191,441,25,1.2039999999999995E-5,0.0
20210605,20204533209471,TME,0,405,205,0.1875,80,9,9.2425E-7,0.0
20210605,60303415282763,IEG,0,204,205,0.0,5,0,2.1999999999999996E-7,0.0
20210605,20201368893836,TKD,1,104,105,0.0,0,0,0.0,5388.860000000001
20210605,10406450945135,阅文系,1,10801,0,0.0,0,0,0.0,1141.06
20210605,40301325569554,TME,0,402,0,0.16447214258753032,38353,173,1.8161548999999995E-4,0.0
20210605,50807530695352,TME,0,104,0,0.35112306817080935,143759,10265,0.0029784045299999992,396.66999999999996
20210605,20209449293196,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,105,204,0.0,8,0,4.985999999999999E-8,0.0
20210605,40504400147134,阅文系,1,106,0,0.0,0,0,0.0,0.0
20210605,10707405966597,QQ系,1,204,0,0.0,0,0,0.0,87.07
20210605,50906420844971,IEG,0,301,0,0.0,60,0,5.699999999999996E-6,0.0
20210605,80904328951508,TME,1,104,204,0.0,0,0,0.0,0.0
20210605,50007452537563,其他,0,405,204,0.1196433786244945,3725,101,2.0440310999999997E-4,0.0
20210605,40106476583359,未分组1,1,302,205,0.0,0,0,0.0,0.0
20210605,70100221174573,CSIG,1,204,108,0.0,0,0,0.0,0.0
20210605,60005012352827,TKD,1,315,0,0.0,0,0,0.0,73.19999999999999
20210605,10506450549984,IEG,1,405,205,0.0,0,0,0.0,0.0
20210605,50206368215858,IEG,1,104,108,0.0,0,0,0.0,0.0
20210605,30400461864295,TME,0,405,0,18.650863124424312,2606,214,1.2888978000000003E-4,0.0
20210605,50007452537563,其他,0,302,0,0.6458951903552543,92,4,1.6840739999999996E-5,0.0
20210605,10309012621387,QQ系,0,205,0,49.48249480666024,447401,6976,0.009375529059999999,0.0
20210605,90903124471793,其他,1,105,0,0.0,0,0,0.0,0.0
20210605,20201368893836,TKD,0,412,0,0.0,3,0,9.0E-8,0.0
20210605,70908422871965,阅文系,1,315,204,0.0,0,0,0.0,0.0
20210605,30506472073904,TME,0,405,0,0.16602816416306676,140516,1173,0.0011831165999999999,0.0
20210605,30506472073904,TME,0,106,0,0.2513888888888889,9677,133,4.398881999999996E-5,0.0
20210605,70405412545955,IEG,1,104,108,0.0,0,0,0.0,0.0
20210605,80303373095787,QQ系,0,315,204,0.022727272727272728,58,2,4.24E-6,0.0
20210605,20604530875002,TME,0,104,204,0.01867488090398307,386,4,2.5379999999999994E-5,0.0
20210605,70800426750600,QQ系,1,108,0,0.0,0,0,0.0,0.0
20210605,70006491319394,QQ系,1,104,10801,0.0,0,0,0.0,0.0
20210605,30607480914543,阅文系,0,121,0,0.2649905522903235,2573,89,1.9293119999999998E-5,0.0
20210605,80304215099367,CSIG,1,405,0,0.0,0,0,0.0,743.3599999999999
20210605,10907511528330,TME,0,301,0,0.047320533932852404,5173,65,3.900868999999999E-5,0.0
20210605,70006563700470,TME,0,205,0,3.45880261037202,461,15,1.3193189999999992E-5,0.0
20210605,70800426750600,QQ系,1,104,204,0.0,0,0,0.0,84.0
20210605,10506450549984,IEG,0,105,10801,0.04699467199467199,690,8,1.916199999999999E-4,0.0
20210605,50605442246954,IEG,1,104,10801,0.0,0,0,0.0,13930.0
20210605,30800591023329,TME,0,412,0,0.0,2,0,0.0,0.0
20210605,30208368992837,TKD,0,302,204,0.009523809523809523,82,1,4.35E-6,0.0
20210605,70204561021014,IEG,0,105,0,0.21912243962287903,21,2,5.4E-7,0.0
20210605,20605460089933,IEG,0,105,0,0.013513513513513514,124,1,3.199999999999999E-6,0.0
20210605,70506421868294,TKD,0,104,10010,0.0,33,0,3.0E-8,0.0
20210605,50806409090287,TME,0,405,205,0.03821399705997672,2359,27,1.9136136000000005E-4,0.0
20210605,40701491823377,CSIG,0,405,0,0.08186650429873188,990,73,2.6599999999999995E-6,0.0
20210605,10907511528330,TME,0,315,204,0.0,17,0,5.0E-8,0.0
20210605,70506421868294,TKD,1,405,204,0.0,0,0,0.0,304880.75
20210605,30806358632143,IEG,1,204,205,0.0,0,0,0.0,0.0
20210605,40701491823377,CSIG,0,104,105,0.0,42,0,0.0,0.0
20210605,90704445965875,IEG,0,405,108,0.0,1,0,4.0E-8,0.0
20210605,60402262989318,CSIG,0,402,10009,0.0,94,0,6.89E-6,0.0
20210605,70100221174573,CSIG,0,105,10801,0.1477344709895927,814,36,6.93805E-5,0.0
20210605,80904328951508,TME,0,104,315,0.42088821236692386,2033,82,6.358861E-5,38.6
20210605,60005012352827,TKD,0,315,0,0.007847971997188122,11299,77,8.616E-5,0.0
20210605,40706426556602,未分组1,0,405,205,0.415987572815741,306,30,7.980999999999999E-7,0.0
20210605,60003454983821,TME,0,301,205,0.05263157894736842,33,2,1.9E-7,0.0
20210605,30208368992837,TKD,0,302,318,0.0,4,0,0.0,0.0
20210605,20201368893836,TKD,0,204,0,0.24026279075132032,2025432,39464,0.05015087887999998,155.55
20210605,50604428212896,TKD,0,301,204,0.00896043840485158,6956,21,1.7729999999999995E-5,0.0
20210605,40706426556602,QQ系,1,204,0,0.0,0,0,0.0,49345.43999999999
20210605,70609460544983,IEG,0,105,10801,0.03093847473887229,30052,64,4.148973599999998E-4,0.0
20210605,50605442246954,IEG,0,104,108,0.02082196551924305,992,7,6.575000000000001E-5,0.0
20210605,50106403385474,IEG,0,301,0,0.0,13,0,1.2000000000000002E-7,0.0
20210605,90100470046973,IEG,0,405,0,0.0,8,0,1.0E-8,0.0
20210605,60608308136142,IEG,0,205,0,14.014289527553556,6170,300,7.4517812E-4,0.0
20210605,30506472073904,TME,0,301,108,0.03307631613896115,2315,31,1.2977269999999988E-5,0.0
20210605,50308424081820,TME,0,406,0,0.0,5,0,1.0999999999999998E-7,0.0
20210605,50906420844971,IEG,1,104,0,0.0,0,0,0.0,65.0
20210605,40706426556602,QQ系,1,405,409,0.0,0,0,0.0,0.0
20210605,20906306793614,TKD,0,204,0,0.0338766503335187,46174,120,3.994999999999999E-5,0.0
20210605,20201368893836,TKD,0,10010,0,1.8340932982308524,253,12,5.0E-8,0.0
20210605,30005422732564,其他,0,104,105,0.057144675624969346,2029,13,4.062E-5,0.0
20210605,30502474797090,CSIG,0,104,0,1.3207565909866787,74904,5392,0.0026917793100000014,0.0
20210605,30806358632143,IEG,1,405,0,0.0,0,0,0.0,10625.26
20210605,60303415282763,IEG,1,105,10801,0.0,0,0,0.0,3438.0
20210605,10604328256510,TME,0,301,205,0.0,9,0,8.0E-8,0.0
20210605,80909368092923,IEG,0,405,0,0.05278253098830239,142148,1434,0.006329096709999998,0.0
20210605,70304481261296,TME,0,302,0,18.253445371833898,201684,10755,0.0020188266199999997,0.0
20210605,20201368893836,TKD,0,121,0,0.1,33,2,2.0E-8,0.0
20210605,40707432255536,IEG,1,104,0,0.0,0,0,0.0,433.73
20210605,40301325569554,TME,0,104,105,0.07849849057794218,33358,508,9.391409900000004E-4,0.0
20210605,50806409090287,TME,1,205,0,0.0,0,0,0.0,0.0
20210605,60704472578903,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,70908422871965,阅文系,0,405,204,0.017440238869053194,521,4,4.44521E-6,0.0
20210605,70405412545955,IEG,0,301,0,0.011889679152837047,2155,12,4.087142E-5,0.0
20210605,40701410311452,QQ系,1,107,0,0.0,0,0,0.0,0.0
20210605,50002495342288,TME,0,10801,0,0.02364149282800447,712,15,1.3419999999999992E-5,0.0
20210605,60003454983821,TME,0,205,0,107.08206314012116,4926,339,2.5550919999999997E-4,0.0
20210605,70908422871965,阅文系,1,405,205,0.0,0,0,0.0,0.0
20210605,20009480643972,IEG,0,302,205,0.0,42,0,0.0,0.0
20210605,40301325569554,TME,1,405,0,0.0,0,0,0.0,28699.480000000003
20210605,20201368893836,TKD,1,104,10801,0.0,0,0,0.0,8448.44
20210605,40903398619789,TME,0,301,205,0.023809523809523808,75,1,4.0000000000000003E-7,0.0
20210605,80303373095787,QQ系,0,405,0,0.8091961237916409,65026,1373,0.001159753599999999,0.0
20210605,30302471412393,QQ系,1,104,0,0.0,0,0,0.0,231.81
20210605,40809434919914,CSIG,0,402,0,0.0,52,0,0.0,0.0
20210605,40106476583359,阅文系,1,105,0,0.0,0,0,0.0,0.0
20210605,70506421868294,TKD,1,301,0,0.0,0,0,0.0,451501.64
20210605,60704472578903,TME,0,104,105,0.03285934978529163,3727,40,2.474297999999998E-5,0.0
20210605,60305460411544,阅文系,1,405,409,0.0,0,0,0.0,0.0
20210605,20900420119451,QQ系,0,409,0,699.0606689453125,5,1,6.0E-8,0.0
20210605,50308424081820,TME,1,105,0,0.0,0,0,0.0,1354.7500000000002
20210605,60807476850604,TKD,1,205,0,0.0,0,0,0.0,7547.349999999999
20210605,70506421868294,TKD,0,301,204,0.005297284827701091,3043,10,3.6029999999999985E-5,0.0
20210605,50308424081820,TME,0,108,0,1.0164423879940434,49336,3834,6.195399999999997E-4,0.0
20210605,30800591023329,TME,1,105,108,0.0,0,0,0.0,0.0
20210605,20209449293196,TME,0,105,10801,0.0027952480782669465,1160,4,4.3259999999999996E-5,0.0
20210605,60003454983821,TME,1,204,108,0.0,0,0,0.0,0.0
20210605,70006563700470,TME,1,301,0,0.0,0,0,0.0,598.13
20210605,60304476255988,未分组1,0,302,0,0.0,4,0,9.999999999999997E-7,0.0
20210605,60003454983821,TME,0,204,407,0.0,1,0,0.0,0.0
20210605,70702022115052,TKD,1,104,10801,0.0,0,0,0.0,446490.54
20210605,60807476850604,TKD,1,405,0,0.0,0,0,0.0,64158.23000000001
20210605,50807530695352,TME,0,108,0,0.053240740740740734,110,9,4.87875E-6,0.0
20210605,70702022115052,TKD,1,302,204,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,0,405,409,0.05405546523429252,1047,8,4.069709999999998E-6,0.0
20210605,50806409090287,TME,1,405,0,0.0,0,0,0.0,169.39000000000001
20210605,30506472073904,TME,1,104,315,0.0,0,0,0.0,149.8
20210605,60608308136142,IEG,0,105,204,0.025641025641025644,174,4,1.2539999999999997E-5,0.0
20210605,50308424081820,TME,0,104,0,0.48916874360162704,872336,62770,0.023008452850000014,469.33000000000004
20210605,60005012352827,TKD,1,204,0,0.0,0,0,0.0,172.07
20210605,50806409090287,TME,0,104,0,0.025348540700990217,11903,78,5.307766599999998E-4,31.68
20210605,70100221174573,CSIG,0,402,10009,0.07142857142857142,31,1,6.4E-7,0.0
20210605,40701410311452,QQ系,0,301,0,0.014058579987732276,141743,696,5.562383299999995E-4,0.0
20210605,10005398496922,IEG,1,108,0,0.0,0,0,0.0,0.0
20210605,60005012352827,TKD,0,405,204,0.0,30,0,1.0999999999999998E-7,0.0
20210605,90205493587472,IEG,1,104,105,0.0,0,0,0.0,80.0
20210605,30005422732564,其他,1,402,0,0.0,0,0,0.0,81.84
20210605,10600415585766,IEG,0,405,402,0.0,6,0,3.0E-8,0.0
20210605,30607480914543,阅文系,1,302,205,0.0,0,0,0.0,0.0
20210605,40809434919914,CSIG,0,301,0,0.0,9,0,0.0,0.0
20210605,70702022115052,TKD,0,204,205,0.2275363565221837,491068,3671,0.008688940269999999,0.0
20210605,30605462917931,IEG,0,104,315,0.0,1,0,4.999999999999999E-8,0.0
20210605,40109452819930,IEG,0,105,10801,0.0,27,0,6.259999999999999E-6,0.0
20210605,60608308136142,IEG,0,105,10801,0.22746777303326088,84208,1244,0.02090071412999999,1820.0
20210605,20105445936502,未分组1,0,104,108,0.04763360211269966,10187,46,1.9928124E-4,0.0
20210605,30800591023329,TME,1,105,0,0.0,0,0,0.0,375.53
20210605,40504400147134,阅文系,0,108,0,0.10608306644929148,19875,627,6.276699999999997E-4,0.0
20210605,30208368992837,TKD,1,405,204,0.0,0,0,0.0,1873.64
20210605,40701410311452,QQ系,1,405,204,0.0,0,0,0.0,0.0
20210605,70702022115052,TKD,0,301,108,0.1301184936889716,58086,728,6.2796759E-4,0.0
20210605,60005012352827,QQ系,0,405,409,0.4843303055039729,676,36,6.960000000000001E-6,0.0
20210605,40504315369553,TME,1,302,0,0.0,0,0,0.0,1804.6499999999999
20210605,30806358632143,IEG,1,405,204,0.0,0,0,0.0,8946.32
20210605,40604491829077,IEG,0,405,205,0.0,31,0,1.0801300000000002E-6,0.0
20210605,10309012621387,QQ系,0,402,0,5.0059350768865905,383850,3318,0.0018519874099999997,0.0
20210605,70800426750600,QQ系,1,405,0,0.0,0,0,0.0,79335.61
20210605,80605561822013,IEG,0,205,0,0.0,2,0,1.0E-8,0.0
20210605,50007452537563,其他,0,104,0,1.289540876717222,2778,149,6.215E-5,0.0
20210605,90301475842282,TME,1,315,0,0.0,0,0,0.0,52.52
20210605,60402262989318,CSIG,1,301,108,0.0,0,0,0.0,140.0
20210605,20306444885088,IEG,0,405,205,0.027538770604162776,2114,18,1.1099999999999995E-5,0.0
20210605,10509414896986,IEG,0,204,0,0.05550149781742112,21826,280,9.146892499999998E-4,0.0
20210605,40701410311452,QQ系,0,405,205,0.07049422181043469,2022,27,3.907349999999999E-6,0.0
20210605,80304215099367,CSIG,0,405,409,0.023255813953488372,136,1,2.13761E-6,0.0
20210605,30607480914543,阅文系,1,10801,0,0.0,0,0,0.0,16125.479999999998
20210605,50604428212896,TKD,1,105,108,0.0,0,0,0.0,1680.0
20210605,40504400147134,阅文系,1,104,10801,0.0,0,0,0.0,14547.0
20210605,10309012621387,QQ系,1,315,204,0.0,0,0,0.0,0.0
20210605,10707405966597,QQ系,0,405,0,0.2659009800655167,15979,182,1.2318789999999994E-5,0.0
20210605,80303373095787,QQ系,0,105,10801,0.18252900116639462,4124,128,3.7274881E-4,0.0
20210605,60807476850604,TKD,0,105,204,0.0,223,0,1.8099999999999998E-6,0.0
20210605,90603469797199,TME,1,301,0,0.0,0,0,0.0,169.31
20210605,60807476850604,TKD,0,402,409,0.0,1,0,0.0,0.0
20210605,20105445936502,未分组1,0,105,0,0.15525416312830148,157328,675,0.0013785355000000003,37.15
20210605,60005012352827,QQ系,0,301,205,0.011994949494949496,102,2,6.7E-7,0.0
20210605,30605462917931,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,40106476583359,阅文系,1,104,0,0.0,0,0,0.0,46.45
20210605,90301475842282,TME,1,105,0,0.0,0,0,0.0,0.0
20210605,50007452537563,其他,0,315,0,0.06409061778273807,13724,735,3.9898999999999984E-4,0.0
20210605,60305460411544,阅文系,0,205,0,14.005587751653298,70443,622,7.8410677E-4,0.0
20210605,60005012352827,QQ系,1,10010,0,0.0,0,0,0.0,0.0
20210605,20306444885088,IEG,1,405,0,0.0,0,0,0.0,56.73
20210605,60305460411544,阅文系,0,402,10009,0.0,3,0,0.0,0.0
20210605,40706426556602,QQ系,0,405,402,0.12916666666666665,78,7,6.2E-7,0.0
20210605,10907511528330,TME,0,301,205,0.0,13,0,2.1999999999999998E-7,0.0
20210605,30605462917931,IEG,0,108,0,0.0,2,0,6.0E-8,0.0
20210605,80904328951508,TME,1,302,0,0.0,0,0,0.0,1685.41
20210605,70609460544983,IEG,0,204,0,0.02144276741583041,195183,596,0.001445520329999999,0.0
20210605,20306444885088,IEG,1,105,0,0.0,0,0,0.0,0.0
20210605,40504315369553,TME,1,301,108,0.0,0,0,0.0,0.0
20210605,40301325569554,TME,0,405,205,0.2678553966976046,156078,4772,0.004650640329999998,0.0
20210605,90704445965875,IEG,0,105,10801,0.08924864133199056,240,10,3.8376599999999994E-6,0.0
20210605,30208368992837,TKD,0,405,108,0.0,87,0,1.33545E-6,0.0
20210605,40109452819930,IEG,1,104,0,0.0,0,0,0.0,16.3
20210605,80304215099367,CSIG,0,405,204,0.03571428571428571,27,1,2.2951E-7,0.0
20210605,20209449293196,TME,0,315,0,0.14837659774315232,7815,336,6.174057000000001E-5,0.0
20210605,80304215099367,CSIG,1,104,204,0.0,0,0,0.0,0.0
20210605,30502474797090,CSIG,0,301,108,1.1180161833763123,408,103,4.072000000000003E-5,0.0
20210605,50604428212896,TKD,1,204,205,0.0,0,0,0.0,0.0
20210605,10907511528330,TME,0,405,409,0.0,6,0,2.0E-8,0.0
20210605,90603469797199,TME,1,105,10801,0.0,0,0,0.0,0.0
20210605,50904485673781,IEG,0,405,0,0.0,47,0,6.300000000000002E-7,0.0
20210605,80303373095787,QQ系,1,107,0,0.0,0,0,0.0,125.28
20210605,70405412545955,IEG,0,205,0,0.31563449415593087,1120,13,9.983543999999999E-5,0.0
20210605,70506421868294,TKD,0,403,0,0.3134597690094117,1379,16,1.5695189999999998E-5,0.0
20210605,60402262989318,CSIG,0,405,402,0.16068479983550873,242,10,5.84E-6,0.0
20210605,20209449293196,TME,0,105,108,0.0,49,0,1.8000000000000001E-6,0.0
20210605,40301325569554,TME,1,107,0,0.0,0,0,0.0,0.0
20210605,90503492650537,IEG,1,104,105,0.0,0,0,0.0,0.0
20210605,60305460411544,阅文系,1,104,108,0.0,0,0,0.0,0.0
20210605,70707452477964,阅文系,0,405,409,0.1357142857142857,139,6,3.0671E-7,0.0
20210605,80304215099367,CSIG,0,315,204,0.10416666666666667,80,5,9.49E-6,0.0
20210605,90505451424076,IEG,0,105,108,0.0,4,0,6.0E-8,0.0
20210605,10005398496922,IEG,1,105,0,0.0,0,0,0.0,7717.750000000001
20210605,70702022115052,TKD,1,108,0,0.0,0,0,0.0,6973.65
20210605,60305460411544,阅文系,0,105,108,0.0,53,0,1.2E-7,0.0
20210605,60508439594416,TME,0,204,205,0.0,11,0,4.4999999999999993E-7,0.0
20210605,50308424081820,TME,0,409,0,84.33040955891975,108,8,1.36823E-5,0.0
20210605,60304476255988,未分组1,1,405,0,0.0,0,0,0.0,1083.45
20210605,10604328256510,TME,0,105,10801,0.007276697856623952,100,1,1.663007E-5,0.0
20210605,30607480914543,阅文系,1,405,0,0.0,0,0,0.0,17635.710000000003
20210605,90603469797199,TME,0,106,0,0.03225806451612903,174,1,9.3913E-7,0.0
20210605,90603469797199,TME,0,105,10801,0.08842278206393998,331,10,3.9379999999999985E-5,0.0
20210605,30605462917931,IEG,0,106,0,0.0,1,0,1.0E-8,0.0
20210605,50906420844971,IEG,0,104,10801,0.036584144394572186,2975,30,8.937000000000003E-4,0.0
20210605,70707452477964,阅文系,0,108,0,0.08913621114112051,9287,142,1.872022999999999E-5,0.0
20210605,40106476583359,阅文系,1,405,0,0.0,0,0,0.0,0.0
20210605,40706426556602,QQ系,0,405,205,2.946092716397592,257922,13488,0.0016754615699999995,0.0
20210605,70908422871965,阅文系,1,104,204,0.0,0,0,0.0,0.0
20210605,60208465173782,IEG,0,104,0,0.0,26,0,4.0E-7,0.0
20210605,30605462917931,IEG,0,302,0,0.0,1,0,8.0E-8,0.0
20210605,70809455792733,CSIG,0,302,0,0.1978021978021978,7572,54,1.362276E-5,0.0
20210605,70702022115052,TKD,1,405,205,0.0,0,0,0.0,149656.06000000003
20210605,70601378118790,TME,0,105,10801,2.7483144399562436,8208,91,6.773490299999999E-4,0.0
20210605,80605561822013,IEG,0,104,10801,0.0,7,0,1.4E-7,0.0
20210605,70905490183934,IEG,0,104,105,0.02127659574468085,106,1,5.289999999999997E-6,0.0
20210605,80904328951508,TME,0,301,205,0.0,6,0,8.0E-8,0.0
20210605,80303373095787,QQ系,0,105,204,0.0,21,0,2.7999999999999997E-7,0.0
20210605,70100221174573,CSIG,0,104,10801,0.12687158253647046,12334,584,2.9569966E-4,0.0
20210605,30602476557982,CSIG,1,104,108,0.0,0,0,0.0,0.0
20210605,40903398619789,TME,0,204,0,0.23087734245406127,1255233,20567,0.016204692530000002,36670.0
20210605,20805465563596,QQ系,0,105,0,0.010101010101010102,252,1,6.999999999999999E-8,0.0
20210605,40504400147134,阅文系,1,315,204,0.0,0,0,0.0,0.0
20210605,60003454983821,TME,0,402,0,0.1341163090297154,45,4,3.1271999999999996E-7,0.0
20210605,60003454983821,TME,1,105,0,0.0,0,0,0.0,7.97
20210605,70006491319394,QQ系,1,204,0,0.0,0,0,0.0,0.0
20210605,60807476850604,TKD,0,301,205,0.0,63,0,2.0E-8,0.0
20210605,50904485673781,IEG,1,104,105,0.0,0,0,0.0,0.0
20210605,70601378118790,TME,0,315,405,0.0,5,0,0.0,0.0
20210605,20201368893836,TKD,0,315,0,0.04657947220135473,218768,3152,0.0030326834,4.4
20210605,20209449293196,TME,0,107,0,0.007797270955165692,383,4,2.04998E-6,0.0
20210605,90603469797199,TME,0,301,205,0.0,12,0,0.0,0.0
20210605,40504315369553,TME,0,405,409,0.021604938271604937,1208,7,1.4370009999999997E-5,0.0
20210605,50308424081820,TME,0,204,205,0.2849650143157868,5047,353,1.6930089999999987E-4,0.0
20210605,30400461864295,TME,0,405,204,0.0,10,0,2.7E-7,0.0
20210605,30302471412393,QQ系,0,204,0,0.015549645302652265,26297,139,1.0233931000000006E-4,0.0
20210605,30800591023329,TME,0,302,205,0.08513931888544891,582,5,1.92E-6,0.0
20210605,30800591023329,TME,0,301,205,0.057692307692307696,42,3,8.700000000000002E-7,0.0
20210605,50104416453989,未分组1,1,204,205,0.0,0,0,0.0,0.0
20210605,50609444954277,CSIG,1,106,0,0.0,0,0,0.0,800.1
20210605,10309012621387,QQ系,0,107,0,0.6071911446918004,600565,10742,0.006427124279999999,0.0
20210605,60704472578903,TME,0,405,409,0.0,5,0,1.0E-8,0.0
20210605,60704472578903,TME,0,302,0,0.20546061116581457,352224,4095,0.0012852120900000005,0.0
20210605,30502474797090,CSIG,1,205,0,0.0,0,0,0.0,0.0
20210605,70601378118790,TME,1,301,204,0.0,0,0,0.0,0.0
20210605,60704472578903,TME,1,302,119,0.0,0,0,0.0,0.0
20210605,60402262989318,CSIG,0,403,0,0.0,2,0,0.0,0.0
20210605,90503492650537,IEG,1,204,0,0.0,0,0,0.0,225.29
20210605,90503492650537,IEG,0,104,10801,0.04527145800767122,5270,35,2.4903579999999994E-4,0.0
20210605,30806358632143,IEG,0,107,0,0.0,1,0,0.0,0.0
20210605,70800426750600,QQ系,0,104,315,0.0,3,0,3.699999999999999E-7,0.0
20210605,70608348419857,IEG,1,204,108,0.0,0,0,0.0,0.0
20210605,50604428212896,TKD,0,302,318,0.009259259259259259,652,1,1.8E-7,0.0
20210605,10506450549984,IEG,0,104,10801,0.03833865489667561,35934,271,0.00232047846,2154.0
20210605,50806409090287,TME,0,302,205,0.020833333333333332,254,1,4.82E-6,0.0
20210605,30302471412393,QQ系,0,405,204,0.015787171889528377,5864,41,2.497271E-5,0.0
20210605,80904328951508,TME,1,10801,0,0.0,0,0,0.0,0.0
20210605,10506450549984,IEG,0,315,204,0.0,20,0,6.000000000000001E-8,0.0
20210605,50906420844971,IEG,0,104,105,0.034161490683229816,2047,22,1.1585999999999999E-4,0.0
20210605,30400461864295,TME,0,105,108,0.0,1,0,0.0,0.0
20210605,70100221174573,CSIG,0,406,0,0.0,48,0,3.2000000000000006E-7,0.0
20210605,70702022115052,TKD,1,105,108,0.0,0,0,0.0,5080.0
20210605,50604428212896,TKD,1,402,0,0.0,0,0,0.0,95.45
20210605,40301325569554,TME,0,405,204,0.07440062486512967,117171,2013,0.008047122619999998,0.0
20210605,70601378118790,TME,1,302,0,0.0,0,0,0.0,2983.03
20210605,30302471412393,QQ系,1,204,0,0.0,0,0,0.0,0.0
20210605,40706426556602,QQ系,1,315,204,0.0,0,0,0.0,0.0
20210605,40504400147134,阅文系,0,105,10801,2.4385394865655914,19833,267,0.0028825399999999994,0.0
20210605,70707452477964,阅文系,1,315,204,0.0,0,0,0.0,0.0
20210605,40706426556602,QQ系,0,302,0,6.4085047123723236,727879,11136,0.0018647923399999994,0.0
20210605,40706426556602,QQ系,0,104,204,0.3355796800917598,134421,5221,8.4772479E-4,84.0
20210605,70405412545955,IEG,1,10801,0,0.0,0,0,0.0,4208.99
20210605,70702022115052,TKD,0,204,407,0.0793758913848675,151,16,1.1399999999999999E-6,0.0
20210605,20201368893836,TKD,0,405,409,0.08158965404090085,12190,78,9.394343000000001E-5,0.0
20210605,60608308136142,IEG,0,204,0,0.22731302146845886,938431,22926,0.05113380199,13800.089999999998
20210605,40903398619789,TME,1,402,0,0.0,0,0,0.0,0.0
20210605,90903124471793,其他,0,104,10801,0.0,2,0,0.0,0.0
20210605,70006563700470,TME,0,10801,0,14.430440012376925,6158,227,5.577705399999995E-4,0.0
20210605,70609460544983,IEG,0,104,204,0.0038762060545717474,3836,6,2.020999999999999E-5,84.0
20210605,10506450549984,IEG,0,301,205,0.0,5,0,0.0,0.0
20210605,40301325569554,TME,1,301,204,0.0,0,0,0.0,0.0
20210605,70707452477964,阅文系,1,121,0,0.0,0,0,0.0,0.0
20210605,10907511528330,TME,0,10801,0,0.18148016610379805,2169,69,1.8603135999999997E-4,0.0
20210605,40604491829077,IEG,0,205,0,0.0,6,0,2.0E-7,0.0
20210605,10907511528330,TME,0,315,0,0.040169133192389,3051,38,2.031044999999999E-5,0.0
20210605,60003454983821,TME,1,405,0,0.0,0,0,0.0,101.87
20210605,60304476255988,未分组1,0,104,10801,0.028888888888888888,782,13,3.3344E-4,0.0
20210605,80304215099367,CSIG,1,205,0,0.0,0,0,0.0,1012.98
20210605,10005398496922,IEG,1,105,108,0.0,0,0,0.0,0.0
20210605,50308424081820,TME,0,104,315,0.7213242286960828,5111,189,1.6276793999999998E-4,24.8
20210605,80304215099367,CSIG,0,106,0,0.0,5,0,6.999999999999999E-8,0.0
20210605,30506472073904,TME,0,405,205,0.059718983154722016,70135,475,2.5457356E-4,0.0
20210605,50308424081820,TME,0,10010,0,0.0,23,0,2.0E-8,0.0
20210605,10907511528330,TME,1,204,0,0.0,0,0,0.0,0.0
20210605,20805465563596,QQ系,1,204,0,0.0,0,0,0.0,125.5
20210605,60508439594416,TME,1,10801,0,0.0,0,0,0.0,0.0
20210605,20201368893836,TKD,1,104,10010,0.0,0,0,0.0,0.0
20210605,40706426556602,未分组1,0,10801,0,0.1369206206609974,221,19,3.4278599999999983E-6,0.0
20210605,60005012352827,TKD,0,104,105,0.010389096627755348,4604,15,2.812999999999998E-5,0.0
20210605,90505451424076,IEG,0,104,108,0.0,1,0,0.0,0.0
20210605,10309012621387,QQ系,1,204,0,0.0,0,0,0.0,172281.11
20210605,60003454983821,TME,0,204,0,4.1109596409891145,43887,2860,0.0016087688699999985,414.08
20210605,60303415282763,IEG,1,302,0,0.0,0,0,0.0,0.0
20210605,70204561021014,IEG,0,315,0,0.0,1,0,0.0,0.0
20210605,80904328951508,TME,1,104,105,0.0,0,0,0.0,337.76
20210605,10604328256510,TME,0,302,205,0.38897056299097393,1092,37,2.8449999999999994E-5,0.0
20210605,50807530695352,TME,0,403,0,0.0,1,0,0.0,0.0
20210605,20309460140974,IEG,0,204,0,0.0,1,0,0.0,0.0
20210605,70601378118790,TME,0,409,0,78.13102244602815,352,8,9.047759999999994E-6,0.0
20210605,60305460411544,阅文系,0,204,205,0.08341597033471293,19065,65,4.774195999999998E-5,0.0
20210605,10506450549984,IEG,1,405,0,0.0,0,0,0.0,879.75
