process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,valid_exposure_pctr,valid_click_smart_pcvr,adjusted_smart_pcvr,vc_pcvr_bias,exposure_cnt,click_cnt,trace_cnt,active_num,real_cost_micros,gmv
20210605,90704445965875,IEG,1,10801,0,0,0,0,0.0,0,0,3491,0,0.0,0.0
20210605,80304215099367,CSIG,0,405,205,171677413862400,1906515,1913084,158.56894731521606,2364,159,0,0,63.96264999999998,0.0
20210605,20906306793614,TKD,0,302,205,643679000768,0,0,0.0,688,0,0,0,0.0,0.0
20210605,10604328256510,TME,1,405,0,0,0,0,0.0,0,0,911,1,0.0,222.89
20210605,30005422732564,其他,0,104,105,11428366001920,327615,308030,12.514683961868286,2029,13,0,0,40.61999999999998,0.0
20210605,60003454983821,TME,0,302,205,11615366007296,2221,2221,2.0,187,2,0,0,0.18,0.0
20210605,70405412545955,IEG,1,104,106,0,0,0,0.0,0,0,67695,211,0.0,21883.579999999998
20210605,10005398496922,IEG,1,405,204,0,0,0,0.0,0,0,1879,9,0.0,4301.48
20210605,50604428212896,TKD,1,301,108,0,0,0,0.0,0,0,28904,1842,0.0,7015.0
20210605,40706426556602,QQ系,0,204,0,207914366797873984,3407304532,3485895554,1106743.7218995779,5490168,224604,30037,55,68197.11041000001,15665.27
20210605,50807530695352,TME,0,10,0,2933423990016,2108,2108,2.0,23,2,0,0,0.12875999999999999,0.0
20210605,20209449293196,TME,0,405,204,43978233029376,1523144,1523188,40.42748761177063,3313,40,0,0,203.43387,0.0
20210605,20105445936502,未分组1,1,104,10801,0,0,0,0.0,0,0,1326,2,0.0,0.0
20210605,50604428212896,TKD,1,302,318,0,0,0,0.0,0,0,7,0,0.0,0.0
20210605,50007452537563,其他,1,105,0,0,0,0,0.0,0,0,555,2,0.0,101.4
20210605,30302471412393,QQ系,1,315,0,0,0,0,0.0,0,0,22,1,0.0,2.3
20210605,60402262989318,CSIG,1,301,0,0,0,0,0.0,0,0,116102,19830,0.0,31984.35
20210605,30005422732564,其他,0,402,0,308737297217792,17213310,8530735,158.13526409864426,11744,309,0,0,96.78428000000004,0.0
20210605,90603469797199,TME,1,7,0,0,0,0,0.0,0,0,429,0,0.0,0.0
20210605,70609460544983,IEG,0,104,0,8224192604023936,568928423,572863484,8297.88525301218,2093259,7563,32131,57,7621.607029999999,1207.81
20210605,40106476583359,阅文系,1,301,0,0,0,0,0.0,0,0,1193,65,0.0,98.95
20210605,40504315369553,TME,1,405,108,0,0,0,0.0,0,0,23,0,0.0,0.0
20210605,40604491829077,IEG,0,301,0,99625999360,0,0,0.0,19,0,0,0,4.16,0.0
20210605,80605561822013,IEG,0,405,205,71869997056,0,0,0.0,1,0,0,0,0.0,0.0
20210605,30502474797090,CSIG,1,104,10801,0,0,0,0.0,0,0,2435,0,0.0,0.0
20210605,70702022115052,TKD,1,315,0,0,0,0,0.0,0,0,398832,23696,0.0,54188.259999999995
20210605,20201368893836,TKD,0,107,0,242653350926720,8687149,8816500,341.18460685014725,21291,250,0,0,189.63528999999997,0.0
20210605,70908422871965,阅文系,0,204,205,45233565974016,95741,98050,48.943365812301636,324,44,0,0,8.745259999999998,0.0
20210605,70609460544983,IEG,0,10,0,184326998784,0,0,0.0,58,0,0,0,0.23999999999999996,0.0
20210605,40504315369553,TME,0,204,108,90786685967488,3002323,2983651,98.28727734088898,12240,97,0,0,420.2152599999999,0.0
20210605,60508439594416,TME,0,405,0,4077632017344,480127,513216,7.2965288162231445,570,7,0,0,38.31776999999999,0.0
20210605,60807476850604,TKD,0,104,204,3059343272619392,822407765,831138240,3171.6049005389214,276762,3069,17,9,15777.020000000015,0.0
20210605,60003454983821,TME,0,107,0,1792724987904,1350,1350,1.0,29,1,0,0,0.16,0.0
20210605,60003454983821,TME,0,105,106,6123389026304,13322,13322,6.0,102,6,0,0,0.45999999999999996,0.0
20210605,90704445965875,IEG,1,402,0,0,0,0,0.0,0,0,14,0,0.0,0.0
20210605,80303373095787,QQ系,0,105,204,163806000640,0,0,0.0,21,0,0,0,0.28,0.0
20210605,90903124471793,其他,0,302,0,200185007104,0,0,0.0,4,0,0,0,0.0,0.0
20210605,50308424081820,TME,1,315,204,0,0,0,0.0,0,0,204,0,0.0,0.0
20210605,90301475842282,TME,0,302,0,4894233024000,19439,19034,2.8833158016204834,194,3,0,0,0.8700000000000002,0.0
20210605,70707452477964,阅文系,1,104,0,0,0,0,0.0,0,0,199288,158,0.0,3954.0200000000004
20210605,70707452477964,阅文系,1,104,10801,0,0,0,0.0,0,0,2897,2,0.0,1374.07
20210605,60402262989318,CSIG,1,104,204,0,0,0,0.0,0,0,53080,122,0.0,3648.19
20210605,30208368992837,TKD,0,7,0,2002973458519040,1918000000,1918000000,1918.0,17896,1918,0,0,952.7538299999993,0.0
20210605,10005398496922,IEG,0,10010,0,24624999552,0,0,0.0,3,0,0,0,0.0,0.0
20210605,40809434919914,CSIG,0,104,105,37321999360,0,0,0.0,5,0,0,0,0.0,0.0
20210605,70707452477964,阅文系,0,315,0,633263551782720,211113638,211166087,534.4983241558075,17890,534,0,0,72.98325999999997,0.0
20210605,10309012621387,QQ系,0,107,0,11449055509039872,263850776,277931910,19773.71434342861,600565,10742,0,0,6427.12428,0.0
20210605,60005012352827,QQ系,1,301,108,0,0,0,0.0,0,0,1314,81,0.0,224.0
20210605,30607480914543,阅文系,0,406,0,19525828980736,11815,5685,10.023078739643097,282,20,0,0,2.7004099999999998,0.0
20210605,70608348419857,IEG,0,105,108,6105540995840,1038902,1038902,5.0,369,5,1,0,55.019999999999996,0.0
20210605,60700493537595,IEG,0,104,105,37768999936,0,0,0.0,4,0,0,0,0.21000000000000002,0.0
20210605,30005422732564,其他,0,405,204,56346199009664,387040,389811,45.425979018211365,6881,42,0,0,216.95688999999987,0.0
20210605,30302471412393,QQ系,1,105,106,0,0,0,0.0,0,0,93,1,0.0,0.0
20210605,40504315369553,TME,1,301,204,0,0,0,0.0,0,0,48,12,0.0,0.0
20210605,50604428212896,TKD,1,315,204,0,0,0,0.0,0,0,1906,148,0.0,0.0
20210605,50002495342288,TME,0,205,0,44038097962432,26189,27868,62.10345068573952,2040,44,0,0,46.16467000000001,0.0
20210605,60005012352827,QQ系,0,301,108,159574849082240,61826231,61826751,177.01940965652466,8051,177,0,0,144.58477999999997,0.0
20210605,20201368893836,TKD,0,105,106,381992284150080,3715911,3756547,20672.36025059223,27542,366,40,0,125.63934,0.0
20210605,70506421868294,TKD,1,315,0,0,0,0,0.0,0,0,271103,18809,0.0,42151.9
20210605,20209449293196,TME,1,405,205,0,0,0,0.0,0,0,738,2,0.0,554.0
20210605,20009480643972,IEG,0,315,0,12441000448,0,0,0.0,2,0,0,0,0.02,0.0
20210605,40707432255536,IEG,0,301,205,142620998656,0,0,0.0,16,0,0,0,0.04,0.0
20210605,60704472578903,TME,1,301,204,0,0,0,0.0,0,0,54,7,0.0,0.0
20210605,30607480914543,阅文系,1,405,205,0,0,0,0.0,0,0,30628,24,0.0,1664.54
20210605,60508439594416,TME,0,10801,0,8267947995072,158503,132366,6.456999570131302,1342,7,2,0,246.44,0.0
20210605,30400461864295,TME,1,104,10801,0,0,0,0.0,0,0,33057,70,0.0,1644.0
20210605,50609444954277,CSIG,0,104,108,670623998720,0,0,0.0,184,0,0,0,0.09999999999999999,0.0
20210605,10604328256510,TME,1,302,205,0,0,0,0.0,0,0,70,0,0.0,0.0
20210605,60402262989318,CSIG,0,405,204,1650677881860800,9091905,9131212,1654.5263246297836,56945,1641,0,0,1930.8423100000002,0.0
20210605,10309012621387,QQ系,0,204,108,3041346916693696,47553702,47721641,3092.2355073690414,474203,3038,0,0,7126.02888,0.0
20210605,40504315369553,TME,1,104,108,0,0,0,0.0,0,0,10326,16,0.0,0.0
20210605,10005398496922,IEG,0,405,205,280907665889856,4803652,4803978,294.0780260562897,13260,294,0,0,433.17461999999995,0.0
20210605,90704445965875,IEG,1,302,0,0,0,0,0.0,0,0,4,0,0.0,0.0
20210605,70800426750600,QQ系,0,10801,0,1704556686726016,28472052,32947787,31621.65862581134,88497,1632,2451,0,21815.792720000016,0.0
20210605,70405412545955,IEG,1,405,205,0,0,0,0.0,0,0,282,5,0.0,580.0
20210605,50807530695352,TME,0,121,0,3398934014720,8711,8711,3.0,39,3,0,0,0.12809,0.0
20210605,20604530875002,TME,0,405,205,7460530970112,380235,380235,9.0,396,9,0,0,44.71999999999999,0.0
20210605,70908422871965,阅文系,0,402,0,77608682995200,106918,108716,77.78828120231628,756,75,0,0,9.385769999999999,0.0
20210605,70905490183934,IEG,1,104,106,0,0,0,0.0,0,0,8,1,0.0,0.0
20210605,40701410311452,QQ系,0,409,0,22087000576,0,0,0.0,4,0,0,0,0.03,0.0
20210605,50104416453989,未分组1,0,205,0,292367003136,0,0,0.0,17,0,0,0,5.85937,0.0
20210605,70707452477964,阅文系,0,405,205,597530940140608,731511,799315,1792.1956342160702,14033,617,2,0,71.35410999999998,0.0
20210605,40109452819930,IEG,0,204,0,559811998208,0,0,0.0,23,0,0,0,2.62,0.0
20210605,20103453324228,QQ系,1,204,0,0,0,0,0.0,0,0,453,6,0.0,401.0
20210605,20604530875002,TME,0,104,105,16747241998976,3536763,3662797,17.44796919822693,1257,16,0,0,79.24000000000001,0.0
20210605,40706426556602,QQ系,1,105,106,0,0,0,0.0,0,0,83918,138,0.0,5058.36
20210605,20201368893836,TKD,0,405,409,74817386003200,3315553,3315553,78.0,12190,78,0,0,93.94343000000002,0.0
20210605,70506421868294,TKD,0,302,204,78936954017408,2302987,2302516,80.98676872253418,15800,81,0,0,306.66999999999996,0.0
20210605,40301325569554,TME,0,315,204,16798291043136,15714297,15714297,23.0,686,23,0,0,27.844739999999987,0.0
20210605,60704472578903,TME,0,105,10801,89136270941376,931838,929764,85.509113073349,9324,86,0,0,331.95297,0.0
20210605,30607480914543,阅文系,0,315,405,124172999424,0,0,0.0,7,0,0,0,0.0,0.0
20210605,80303373095787,QQ系,0,204,0,5645442982132224,107422917,110462060,51513.28277269006,71132,5435,13,0,3843.9436400000004,0.0
20210605,80303373095787,QQ系,0,106,0,2986394000576,639,639,1.0,81,1,0,0,2.2399999999999998,0.0
20210605,30506472073904,TME,1,405,0,0,0,0,0.0,0,0,9359,11,0.0,1360.15
20210605,30400461864295,TME,0,204,0,2897383117498112,37922423,40179264,14017.856952756643,37598,2657,25,0,3737.6043200000004,200.0
20210605,90603469797199,TME,1,409,0,0,0,0,0.0,0,0,10,0,0.0,0.0
20210605,40504315369553,TME,1,105,10801,0,0,0,0.0,0,0,22787,47,0.0,47037.04
20210605,40504315369553,TME,0,405,409,9283608001024,369956,369956,7.0,1208,7,0,0,14.370009999999994,0.0
20210605,70908422871965,阅文系,0,315,0,598868239727936,209009973,210619026,650.153254210949,9725,545,4,4,140.11807000000002,3.05
20210605,70006563700470,TME,0,104,106,4304521088221184,217344803,219157475,4189.122368246317,67734,3968,5498,31,2372.3203499999977,796.66
20210605,60807476850604,TKD,1,104,108,0,0,0,0.0,0,0,1021,53,0.0,7472.0
20210605,60003454983821,TME,1,104,105,0,0,0,0.0,0,0,372,0,0.0,0.0
20210605,70304481261296,TME,1,104,10801,0,0,0,0.0,0,0,29136,2,0.0,0.0
20210605,60005012352827,QQ系,0,302,0,340852251090112,10634662,11567465,2994.4835063517094,16453,391,0,0,417.9521,0.0
20210605,40106476583359,未分组1,1,104,10801,0,0,0,0.0,0,0,2894,3,0.0,1720.0
20210605,40706426556602,QQ系,1,104,105,0,0,0,0.0,0,0,759130,425,0.0,15232.36
20210605,60305460411544,阅文系,0,104,105,254502841012352,5827399,5834888,225.67230868339539,36119,225,7,2,331.44688999999994,340.0
20210605,30605462917931,IEG,0,204,205,25914000384,0,0,0.0,4,0,0,0,0.1,0.0
20210605,20201368893836,TKD,1,315,0,0,0,0,0.0,0,0,22715,1433,0.0,3517.6800000000003
20210605,10309012621387,QQ系,0,315,0,19816645859567168,6602239151,6683065402,22308.664594888687,705444,19170,14126,516,12060.503870000004,656.18
20210605,50308424081820,TME,0,405,205,2597418940503744,20677441,20676509,3154.176955074072,31254,2496,9,0,1091.5538999999997,0.0
20210605,10406450945135,阅文系,1,104,0,0,0,0,0.0,0,0,1457,11,0.0,540.6899999999999
20210605,90603469797199,TME,1,105,0,0,0,0,0.0,0,0,82,0,0.0,0.0
20210605,70809455792733,CSIG,0,7,0,70452982955584,70000000,70000000,70.0,5306,70,0,0,33.81082,0.0
20210605,70304481261296,TME,0,104,0,115194220935918848,3318113316,3455564188,139543.88438266516,1679837,108508,0,0,26425.113670000017,0.0
20210605,40706426556602,未分组1,0,107,0,3158847015936,39916,41621,17.598634719848633,50,7,0,0,0.28009,0.0
20210605,40701410311452,QQ系,1,315,0,0,0,0,0.0,0,0,87,7,0.0,5.49
20210605,60005012352827,TKD,1,104,10801,0,0,0,0.0,0,0,92,0,0.0,0.0
20210605,60005012352827,TKD,0,106,0,23967000064,0,0,0.0,5,0,0,0,0.01,0.0
20210605,80303373095787,QQ系,1,204,205,0,0,0,0.0,0,0,11,0,0.0,0.0
20210605,70905490183934,IEG,0,301,0,625809998848,262754,262754,2.0,33,2,0,0,1.87,0.0
20210605,40706426556602,QQ系,0,402,0,597949974303104,1879981,1763263,3604.4426470398903,35464,644,0,0,52.23691,0.0
20210605,60304476255988,未分组1,1,302,205,0,0,0,0.0,0,0,9,1,0.0,0.0
20210605,20105445936502,未分组1,0,10801,0,37126614005760,505216,505216,17.0,10179,17,198,0,650.4940299999996,0.0
20210605,20906306793614,TKD,1,104,0,0,0,0,0.0,0,0,4,2,0.0,70.87
20210605,10600415585766,IEG,0,104,10801,655884265032960,104167279,104258315,662.4662714004517,112793,647,9148,21,9587.928270000002,0.0
20210605,50309348389211,IEG,0,104,106,23366722005120,3959220,3959220,17.0,4409,17,948,2,91.02000000000002,262.0
20210605,70100221174573,CSIG,1,10,0,0,0,0,0.0,0,0,2085,3,0.0,64.48
20210605,20805465563596,QQ系,1,7,204,0,0,0,0.0,0,0,144,0,0.0,34.64
20210605,70800426750600,QQ系,0,405,402,3247936008192,213390,213390,9.0,36,9,0,0,15.74,0.0
20210605,40706426556602,未分组1,1,104,0,0,0,0,0.0,0,0,2654,3,0.0,17.79
20210605,80309495536503,未分组1,0,105,0,1655346004928,38887,38887,1.0,268,1,0,0,4.12,0.0
20210605,40504315369553,TME,1,302,0,0,0,0,0.0,0,0,33721,4639,0.0,1803.7600000000002
20210605,60005012352827,QQ系,0,119,0,282747995584,6,1541,236.9512176513672,24,1,0,0,2.2,0.0
20210605,30605462917931,IEG,0,405,205,129702995776,0,0,0.0,13,0,0,0,0.21,0.0
20210605,20605460089933,IEG,0,7,0,15351000064,0,0,0.0,2,0,0,0,0.02,0.0
20210605,30607480914543,阅文系,1,302,0,0,0,0,0.0,0,0,76676,8277,0.0,4047.0999999999995
20210605,60402262989318,CSIG,1,104,105,0,0,0,0.0,0,0,12987,24,0.0,3121.7000000000007
20210605,60807476850604,TKD,0,7,0,24136625987520,34000000,34000000,34.0,1634,34,1,0,8.006529999999996,0.0
20210605,60005012352827,TKD,0,7,204,110744999616,0,0,0.0,64,0,0,0,0.32999999999999996,0.0
20210605,40504315369553,未分组1,0,10801,0,735028006656,0,0,0.0,276,0,0,0,3.5853899999999985,0.0
20210605,10406450945135,阅文系,1,105,0,0,0,0,0.0,0,0,38,0,0.0,0.0
20210605,20105445936502,未分组1,0,301,0,420311998208,0,0,0.0,78,0,1,1,0.63,7.0
20210605,40903398619789,TME,0,104,108,2159959015424,8771,8771,2.0,75,2,0,0,7.629999999999999,0.0
20210605,60402262989318,CSIG,0,108,0,484788838309888,20956090,21071696,8697.623995304108,10350,290,0,0,253.59014999999994,0.0
20210605,60005012352827,TKD,1,405,0,0,0,0,0.0,0,0,19090,46,0.0,4273.03
20210605,10509414896986,IEG,1,405,204,0,0,0,0.0,0,0,272,0,0.0,0.0
20210605,80909368092923,IEG,0,204,0,1003561020879808,19414475,20218454,2191.3209713995457,68111,998,24,3,3964.7571900000003,762.41
20210605,10309012621387,QQ系,0,405,205,3827493852213056,126586659,128869003,34261.86456441879,272361,3932,58,0,4944.916869999998,0.0
20210605,80309495536503,未分组1,0,405,205,39115805969280,58539,58539,11.0,2758,11,0,0,13.989270000000001,0.0
20210605,40504315369553,TME,1,412,0,0,0,0,0.0,0,0,6,0,0.0,0.0
20210605,70800426750600,QQ系,0,204,205,59513438994432,7288323,7324692,66.3050366640091,1233,66,0,0,568.4775600000002,0.0
20210605,70609460544983,IEG,0,406,0,39203001216,0,0,0.0,8,0,0,0,0.0,0.0
20210605,70908422871965,阅文系,1,7,0,0,0,0,0.0,0,0,3235,0,0.0,0.0
20210605,40706426556602,QQ系,0,7,0,6793016737780224,7941000000,7941000000,7941.0,152098,7941,3748,0,4844.66777,0.0
20210605,70601378118790,TME,0,406,0,2386749992320,0,0,0.0,126,0,0,0,4.408149999999997,0.0
20210605,90205493587472,IEG,0,10801,0,33828000128,0,0,0.0,9,0,0,0,0.29000000000000004,0.0
20210605,30800591023329,TME,0,402,0,593510020544,1638,540,0.33000001311302185,11,1,0,0,0.03,0.0
20210605,50308424081820,TME,1,402,0,0,0,0,0.0,0,0,291,0,0.0,0.0
20210605,70506421868294,TKD,1,302,318,0,0,0,0.0,0,0,21,0,0.0,0.0
20210605,10005398496922,IEG,0,7,0,47116441941568,44000000,44000000,44.0,2403,44,1,0,57.25716999999998,0.0
20210605,80303373095787,QQ系,0,302,0,1087693864990400,391889719,392720552,1009.6545025110245,11535,1006,0,0,155.92019000000005,0.0
20210605,60005012352827,TKD,1,204,108,0,0,0,0.0,0,0,13,0,0.0,0.0
20210605,50807530695352,TME,1,302,205,0,0,0,0.0,0,0,40,0,0.0,0.0
20210605,70006491319394,QQ系,0,105,106,235057000832,5046,5046,1.0,52,1,0,0,0.024050000000000002,0.0
20210605,70006491319394,QQ系,1,105,106,0,0,0,0.0,0,0,1,0,0.0,0.0
20210605,70609460544983,IEG,1,301,108,0,0,0,0.0,0,0,22,1,0.0,140.0
20210605,40301325569554,TME,0,403,0,259969002496,0,0,0.0,5,0,0,0,0.01,0.0
20210605,20102414297987,IEG,1,105,10801,0,0,0,0.0,0,0,716,0,0.0,0.0
20210605,60807476850604,TKD,0,7,204,332198997888,0,0,0.0,98,0,0,0,0.22,0.0
20210605,60305460411544,阅文系,1,10801,0,0,0,0,0.0,0,0,5683,10,0.0,11270.939999999999
20210605,10406450945135,阅文系,0,7,204,67887000320,0,0,0.0,14,0,0,0,0.07346,0.0
20210605,60005012352827,TKD,0,405,205,4999933999168,597911,622044,8.222093224525452,2804,6,0,0,14.019999999999992,0.0
20210605,80303373095787,QQ系,0,301,0,16951793861097024,8895740063,8912697562,17298.739904344082,172358,16663,2,2,10463.094030000002,7.24
20210605,90503492650537,IEG,0,405,204,147377998592,0,0,0.0,17,0,0,0,0.25413,0.0
20210605,40301325569554,TME,1,10801,0,0,0,0,0.0,0,0,1677,4,0.0,6968.13
20210605,70100221174573,CSIG,0,405,409,1313659010240,786,786,3.0,48,3,0,0,0.03,0.0
20210605,70908422871965,阅文系,0,106,0,16459958020544,57605,57605,18.0,375,18,0,0,5.69226,0.0
20210605,30800591023329,TME,1,405,205,0,0,0,0.0,0,0,4627,1,0.0,311.32
20210605,90704445965875,IEG,1,405,0,0,0,0,0.0,0,0,151,0,0.0,0.0
20210605,70006563700470,TME,1,7,0,0,0,0,0.0,0,0,19,0,0.0,0.0
20210605,60402262989318,CSIG,0,104,10601,70243000320,0,0,0.0,2,0,0,0,0.0,0.0
20210605,40106476583359,未分组1,1,104,204,0,0,0,0.0,0,0,306,1,0.0,0.0
20210605,50901413830594,IEG,1,104,0,0,0,0,0.0,0,0,354,2,0.0,22.79
20210605,40706426556602,QQ系,0,409,0,13267436019328,60,127511,105953.8701171875,256,16,0,0,4.5,0.0
20210605,10907511528330,TME,0,10,0,241973650013376,4718396,4792640,260.04278272390366,10738,248,16,0,79.07790000000004,0.0
20210605,70800426750600,QQ系,0,104,106,17184299452187648,2809429605,2816873301,25241.82954365015,265069,18377,112104,0,18959.63013,0.0
20210605,50308424081820,TME,1,10801,0,0,0,0,0.0,0,0,19608,2,0.0,674.0
20210605,60304476255988,未分组1,0,405,204,67825662000384,7450691,7587910,67.6866284608841,2706,66,0,0,1019.7693200000002,0.0
20210605,90301475842282,TME,0,104,108,1250087999488,4313,4313,1.0,108,1,0,0,0.6399999999999999,0.0
20210605,20805465563596,QQ系,0,7,0,10264872001344,16000000,16000000,16.0,1936,16,0,0,12.332539999999996,0.0
20210605,30005422732564,其他,0,7,0,715276998912,0,0,0.0,64,0,0,0,1.7,0.0
20210605,20209449293196,TME,0,105,10801,8479050973632,3227,3227,4.0,1160,4,0,0,43.25999999999999,0.0
20210605,90603469797199,TME,0,402,0,131619997696,0,0,0.0,7,0,0,0,0.0,0.0
20210605,70702022115052,TKD,1,315,204,0,0,0,0.0,0,0,25048,1779,0.0,4352.0
20210605,50605442246954,IEG,0,104,0,4615252397730240,346947192,352468480,4893.467377662659,280940,4272,1391,43,9614.741280000004,845.7100000000002
20210605,30607480914543,阅文系,0,104,0,239877096338218112,6423337674,6540295974,528758.658816278,3107679,243328,36091,305,70389.44117000002,5628.6
20210605,10309012621387,QQ系,0,104,204,3665757493708736,156890165,158171530,3650.7674920260906,131239,3525,88891,16,2150.96689,420.6
20210605,30400461864295,TME,1,301,0,0,0,0,0.0,0,0,21220,2371,0.0,6261.83
20210605,30602476557982,CSIG,0,10801,0,120851423002624,134271,192130,3149.918572753668,1209,118,132,0,99.06000000000002,0.0
20210605,50604428212896,TKD,0,402,0,848569096865792,3444427,3390629,9178.952879309654,78448,954,0,0,89.63339999999997,0.0
20210605,70803405454129,CSIG,0,10801,0,5159018001920,5655,5655,7.0,145,7,0,0,1.7800000000000002,0.0
20210605,10604328256510,TME,0,302,0,1265840604017152,833809225,833746599,1206.9070110321045,31157,1207,0,0,361.65000000000003,0.0
20210605,40500499589058,IEG,0,104,0,16640999936,0,0,0.0,2,0,0,0,0.05,0.0
20210605,40504315369553,未分组1,0,204,108,2835000064,0,0,0.0,1,0,0,0,0.010799999999999999,0.0
20210605,20209449293196,TME,0,104,315,152538000576,0,0,0.0,18,0,0,0,0.37,0.0
20210605,90505451424076,IEG,1,104,10801,0,0,0,0.0,0,0,111,0,0.0,0.0
20210605,50609444954277,CSIG,0,204,0,1831511003520,3813,3813,4.0,668,4,0,0,1.0899999999999999,0.0
20210605,60304476255988,未分组1,0,105,106,21905999872,0,0,0.0,1,0,0,0,0.04,0.0
20210605,30607480914543,阅文系,0,104,10801,25553258898333440,238285710,242120302,67206.11186460406,502902,24376,7017,14,21247.192549999992,1532.0
20210605,30602476557982,CSIG,1,105,0,0,0,0,0.0,0,0,1659,1,0.0,72.0
20210605,50605442246954,IEG,0,405,204,518704432836032,22351179,22387559,486.38522754609585,46851,482,0,0,5102.28912,0.0
20210605,10600415585766,IEG,1,10801,0,0,0,0,0.0,0,0,22529,10,0.0,9874.82
20210605,10600415585766,IEG,0,301,0,26865950007360,12416903,12423366,24.01050877571106,4717,24,36,33,74.94460000000004,409.02
20210605,70100221174573,CSIG,1,405,409,0,0,0,0.0,0,0,13,0,0.0,0.0
20210605,20201368893836,TKD,0,6,0,88097999872,127637,127637,1.0,6,1,0,0,0.01047,0.0
20210605,30208368992837,TKD,0,406,0,11771999936,0,0,0.0,6,0,0,0,0.02,0.0
20210605,30302471412393,QQ系,0,204,205,680835000768,0,0,0.0,200,0,0,0,0.9151600000000001,0.0
20210605,10707405966597,QQ系,0,402,0,672999001920,0,0,0.0,49,0,0,0,0.039889999999999995,0.0
20210605,90100326256701,IEG,1,10801,0,0,0,0,0.0,0,0,5,0,0.0,0.0
20210605,70702022115052,TKD,1,104,10801,0,0,0,0.0,0,0,1130196,2573,0.0,444331.22000000003
20210605,70204561021014,IEG,0,405,204,328265999360,350,410,1.170917272567749,14,1,0,0,0.37999999999999995,0.0
20210605,60305460411544,阅文系,1,204,0,0,0,0,0.0,0,0,61815,76,0.0,7349.38
20210605,90301475842282,TME,0,405,205,23830233988480,279332,279296,15.98408979177475,1369,16,0,0,9.607459999999996,0.0
20210605,40504400147134,阅文系,0,412,0,22779000832,0,0,0.0,1,0,0,0,0.0,0.0
20210605,60807476850604,TKD,0,302,119,18169999872,0,0,0.0,2,0,0,0,0.0,0.0
20210605,80605561822013,IEG,0,405,204,317981993472,3345,3345,1.0,7,1,0,0,0.21999999999999997,0.0
20210605,30400461864295,TME,0,301,204,33765983040512,16724348,16724348,30.0,478,30,0,0,44.05,0.0
20210605,60608308136142,IEG,1,302,205,0,0,0,0.0,0,0,2443,3,0.0,0.0
20210605,50104416453989,未分组1,0,105,0,1323957998336,0,0,0.0,103,0,0,0,13.729999999999999,0.0
20210605,20306444885088,IEG,0,402,10009,3143000064,0,0,0.0,1,0,0,0,0.02,0.0
20210605,70506421868294,TKD,0,105,10801,21933513634119616,359501217,360338098,25514.581430196762,2369842,22840,44852,40,79063.49952999999,9396.0
20210605,70506421868294,TKD,0,105,0,518796313699082432,8298428575,8470204196,684017.5794565976,22645600,519381,3278606,2188,456363.5959599999,104243.62000000001
20210605,90603469797199,TME,0,10,0,236027726898240,3135322,3202862,212.62485778331757,14392,190,0,0,83.77832999999998,0.0
20210605,90100326256701,IEG,0,405,204,7666542991360,16683,16683,6.0,130,6,0,0,3.2799999999999994,0.0
20210605,60807476850604,TKD,1,105,106,0,0,0,0.0,0,0,24380,81,0.0,9489.439999999999
20210605,60807476850604,TKD,0,204,108,22570424025920,991283,992470,18.19786274433136,4924,18,0,0,59.669999999999995,0.0
20210605,30208368992837,TKD,0,302,318,16376000000,0,0,0.0,4,0,0,0,0.0,0.0
20210605,60402262989318,CSIG,0,302,119,2589379023872,0,0,0.0,39,0,0,0,0.0,0.0
20210605,40706426556602,QQ系,1,105,10801,0,0,0,0.0,0,0,116349,79,0.0,113554.2
20210605,40504400147134,阅文系,1,405,0,0,0,0,0.0,0,0,30570,28,0.0,3289.12
20210605,70609460544983,IEG,0,315,0,123887426987456,26596781,27243433,116.36054563522339,50951,114,0,0,54.029999999999994,0.0
20210605,50007452537563,其他,1,104,108,0,0,0,0.0,0,0,24,0,0.0,0.0
20210605,90903124471793,其他,0,104,204,134631999488,0,0,0.0,8,0,0,0,0.0,0.0
20210605,60005012352827,TKD,1,104,105,0,0,0,0.0,0,0,208,4,0.0,345.76
20210605,30502474797090,CSIG,0,121,0,3429915977728,240883,240883,5.0,40,5,0,0,1.8699999999999999,0.0
20210605,50104416453989,未分组1,0,204,0,60733197005568,4954715,4873156,87.10539892315865,3291,78,0,0,842.51643,0.0
20210605,70006563700470,TME,0,405,205,690720125171200,5400093,5411460,674.913401722908,8380,674,0,0,202.08365,0.0
20210605,30208368992837,TKD,1,403,0,0,0,0,0.0,0,0,34,0,0.0,0.0
20210605,30208368992837,TKD,1,315,204,0,0,0,0.0,0,0,245,26,0.0,150.0
20210605,60005012352827,QQ系,0,204,108,730511202993536,8780846,8851834,781.7982691526413,52698,761,0,0,1847.8097100000002,0.0
20210605,60402262989318,CSIG,1,105,106,0,0,0,0.0,0,0,6606,6,0.0,547.52
20210605,50104416453989,未分组1,0,10,0,334151001600,0,0,0.0,32,0,0,0,1.46,0.0
20210605,10907511528330,TME,0,105,106,859768997632,17353,17353,3.0,36,3,0,0,0.21928000000000003,0.0
20210605,20102414297987,IEG,1,104,315,0,0,0,0.0,0,0,219,5,0.0,30.6
20210605,40701410311452,QQ系,1,105,108,0,0,0,0.0,0,0,14,0,0.0,0.0
20210605,40106476583359,未分组1,1,105,10801,0,0,0,0.0,0,0,354,1,0.0,1892.0
