process_date,site_id,gid1,trace_has_click,smart_optimization_goal,second_goal,vc_pcvr_bias,exposure_cnt,click_cnt,trace_cnt,active_num,real_cost_micros,gmv
20210605,40301325569554,TME,1,301,205,0.0,0,0,31,1,0.0,0.0
20210605,60304476255988,未分组1,0,10801,0,18.0,1297,18,8293,0,645.2299999999994,0.0
20210605,60304476255988,未分组1,0,405,0,131.0434292256832,3337,120,0,0,1063.2611000000004,0.0
20210605,70702022115052,TKD,0,315,0,53720.48276031017,4655834,51861,16612,492,56663.064560000006,725.5
20210605,90704445965875,未分组1,0,104,105,2.36469566822052,24,2,0,0,0.22,0.0
20210605,60608308136142,IEG,0,104,10801,5882.94573828578,419651,4971,69273,52,79925.24902000002,4800.0
20210605,50901413830594,IEG,0,204,108,0.0,3,0,0,0,0.10999999999999999,0.0
20210605,50002495342288,TME,1,105,0,0.0,0,0,614,0,0.0,0.0
20210605,40903398619789,TME,1,105,10801,0.0,0,0,398,0,0.0,0.0
20210605,80304215099367,CSIG,0,105,0,140.48961091041565,1505,42,0,0,31.11999999999999,0.0
20210605,70204561021014,IEG,1,205,0,0.0,0,0,24,0,0.0,0.0
20210605,20204533209471,TME,1,405,0,0.0,0,0,77,0,0.0,0.0
20210605,30502474797090,CSIG,1,121,0,0.0,0,0,294,0,0.0,0.0
20210605,70006491319394,QQ系,1,402,0,0.0,0,0,10,0,0.0,0.0
20210605,30506472073904,TME,0,104,108,0.0,58,0,0,0,3.46,0.0
20210605,50308424081820,TME,0,315,0,52489.34804576635,199508,50630,2661,16,9746.04979000001,24.0
20210605,40706426556602,QQ系,0,10801,0,4245058.026597142,1591189,66957,1204504,56,114083.59751,44977.340000000004
20210605,70702022115052,TKD,0,405,402,310.3473901748657,33980,309,0,0,410.11205999999993,0.0
20210605,10600415585766,IEG,0,104,315,5.0,732,5,13,1,9.409999999999998,88.0
20210605,50807530695352,TME,0,204,0,11307.18045207858,65276,3474,1121,0,1685.3993099999998,0.0
20210605,70006563700470,TME,1,104,204,0.0,0,0,573,0,0.0,0.0
20210605,30208368992837,TKD,0,315,405,0.0,5,0,0,0,0.0,0.0
20210605,60508439594416,TME,0,405,204,4.014901041984558,505,4,0,0,28.839269999999992,0.0
20210605,10509414896986,IEG,0,301,0,196.47105407714844,1197,8,0,0,18.38999999999999,0.0
20210605,90903124471793,其他,1,105,0,0.0,0,0,31,0,0.0,0.0
20210605,60304476255988,未分组1,1,105,0,0.0,0,0,434,1,0.0,124.29
20210605,10707405966597,QQ系,0,104,10801,1.0,200,1,0,0,1.84,0.0
20210605,60005012352827,QQ系,1,302,0,0.0,0,0,2568,2,0.0,95.81
20210605,40504315369553,TME,0,107,0,12551.263955116272,56138,1083,0,0,387.0850800000001,0.0
20210605,40903398619789,TME,0,107,0,5311.631865501404,92937,1719,0,0,790.7168699999997,0.0
20210605,30208368992837,TKD,1,204,0,0.0,0,0,37922,94,0.0,5127.25
20210605,30208368992837,TKD,1,405,204,0.0,0,0,389,3,0.0,1873.64
20210605,60402262989318,CSIG,1,104,0,0.0,0,0,362275,2798,0.0,52224.100000000006
20210605,50104416453989,未分组1,0,104,108,0.0,5,0,0,0,0.46,0.0
20210605,70707452477964,阅文系,0,409,0,0.0,1,0,0,0,0.06999999999999999,0.0
20210605,20009480643972,IEG,0,104,105,0.0,19,0,0,0,1.72,0.0
20210605,60005012352827,QQ系,0,104,315,6666.357139408588,231994,6627,127067,236,8659.083859999999,10336.16
20210605,30400461864295,TME,0,105,0,54.38995552062988,70,6,0,0,7.8199999999999985,0.0
20210605,70707452477964,阅文系,0,405,409,6.0,139,6,0,0,0.30671,0.0
20210605,20209449293196,TME,1,107,0,0.0,0,0,19,0,0.0,0.0
20210605,70707452477964,阅文系,0,107,0,11.057372093200684,180,2,0,0,0.8400000000000001,0.0
20210605,60402262989318,CSIG,1,204,0,0.0,0,0,175902,397,0.0,35190.920000000006
20210605,40706426556602,QQ系,0,121,0,43580.86361902952,1467496,41623,27439,1067,3853.11723,763.03
20210605,60005012352827,TKD,0,405,108,0.0,140,0,0,0,1.3399999999999999,0.0
20210605,70905490183934,IEG,0,405,0,5.040731728076935,381,5,0,0,8.738969999999998,0.0
20210605,40504315369553,未分组1,0,405,204,2.0,481,2,0,0,11.162829999999994,0.0
20210605,10005398496922,IEG,0,104,108,19.0,1557,19,3,2,65.97,0.0
20210605,30607480914543,阅文系,1,315,0,0.0,0,0,56564,2867,0.0,3846.26
20210605,70506421868294,TKD,0,107,0,59873.38938271999,3622144,45182,4,3,43161.657569999996,105.30000000000001
20210605,50308424081820,TME,1,302,205,0.0,0,0,402,0,0.0,0.0
20210605,50807530695352,TME,0,402,0,1.9438556432724,33,2,0,0,0.34243,0.0
20210605,30800591023329,TME,1,205,0,0.0,0,0,361,0,0.0,0.0
20210605,30400461864295,TME,0,301,0,6572.23306953907,93706,6475,0,0,6235.612430000003,0.0
20210605,70100221174573,CSIG,0,405,204,123.52188301086426,2766,117,0,0,36.238549999999975,0.0
20210605,50904485673781,IEG,0,104,0,2.0,87,2,0,0,1.6300000000000003,0.0
20210605,30607480914543,阅文系,0,405,402,1.0,33,1,0,0,1.3,0.0
20210605,50807530695352,TME,1,301,108,0.0,0,0,31,2,0.0,70.0
20210605,20900420119451,QQ系,0,204,205,0.0,6,0,0,0,0.0,0.0
20210605,10907511528330,TME,1,104,0,0.0,0,0,1591,1,0.0,19.78
20210605,90603469797199,TME,0,405,409,0.0,3,0,0,0,0.01,0.0
20210605,30607480914543,阅文系,1,402,10009,0.0,0,0,24,0,0.0,0.0
20210605,60807476850604,TKD,0,105,10801,189.2661007642746,88877,179,0,0,2596.8461600000014,0.0
20210605,20204533209471,TME,0,105,0,5.0,45,5,0,0,1.2796299999999998,0.0
20210605,40809434919914,CSIG,0,105,10801,1.0,1,1,0,0,0.02506,0.0
20210605,90301475842282,TME,0,405,0,146.46473318338394,7409,94,0,0,63.39017000000001,0.0
20210605,30506472073904,TME,0,108,0,150.90315186977386,7284,135,0,0,44.77763999999999,0.0
20210605,50604428212896,TKD,0,405,205,82506.5350753367,459592,10075,0,0,3898.2958899999994,0.0
20210605,60005012352827,TKD,0,104,108,0.0,44,0,0,0,0.15999999999999998,0.0
20210605,40504315369553,未分组1,1,104,105,0.0,0,0,160,2,0.0,160.0
20210605,50806409090287,TME,1,104,10801,0.0,0,0,365,2,0.0,0.0
20210605,60508439594416,TME,1,104,10801,0.0,0,0,4,2,0.0,0.0
20210605,10005398496922,IEG,0,105,0,7093.832195699215,246841,3560,644,13,11291.975539999996,629.86
20210605,90100470046973,IEG,0,405,204,0.0,1,0,0,0,0.12,0.0
20210605,60807476850604,TKD,0,403,0,0.0,26,0,0,0,0.12,0.0
20210605,50002495342288,TME,1,302,0,0.0,0,0,11,0,0.0,0.0
20210605,60003454983821,TME,0,105,0,4847.953982710838,2677,161,0,0,55.49222999999999,0.0
20210605,50309348389211,IEG,0,104,315,0.0,6,0,5,1,0.04,33.6
20210605,20105445936502,未分组1,1,104,204,0.0,0,0,6,0,0.0,0.0
20210605,90704445965875,IEG,1,104,204,0.0,0,0,364,1,0.0,0.0
20210605,50604428212896,TKD,1,402,10009,0.0,0,0,35,0,0.0,0.0
20210605,30506472073904,TME,0,405,0,14559.170053750277,140493,1173,0,0,1183.0765999999996,0.0
20210605,70100221174573,CSIG,1,105,0,0.0,0,0,3724,8,0.0,249.28
20210605,40701410311452,QQ系,0,104,0,974.2442003488541,118165,945,0,0,564.6173999999995,0.0
20210605,60005012352827,TKD,0,205,0,20.128018260002136,12922,19,2,0,92.72,0.0
20210605,60005012352827,TKD,1,108,0,0.0,0,0,3,0,0.0,0.0
20210605,70804376351702,IEG,1,301,0,0.0,0,0,2,1,0.0,1.5
20210605,70006563700470,TME,1,205,0,0.0,0,0,134,0,0.0,0.0
20210605,80303373095787,QQ系,1,301,108,0.0,0,0,134,9,0.0,0.0
20210605,80304215099367,CSIG,0,104,204,2.0,73,2,0,0,0.02,0.0
20210605,40504400147134,阅文系,0,301,0,14664.789672195911,345947,14435,12,12,11905.26772000001,92.08
20210605,60005012352827,QQ系,1,405,402,0.0,0,0,5992,2,0.0,800.0
20210605,10604328256510,TME,1,204,0,0.0,0,0,6538,18,0.0,1086.92
20210605,60704472578903,TME,1,205,0,0.0,0,0,474,0,0.0,0.0
20210605,40109452819930,IEG,0,302,205,0.0,9,0,0,0,0.0,0.0
20210605,60704472578903,TME,0,315,204,12.31752061843872,1691,13,0,0,25.684839999999998,0.0
20210605,90301475842282,TME,1,405,108,0.0,0,0,11,0,0.0,0.0
20210605,20805465563596,QQ系,0,405,403,0.0,28,0,0,0,0.03,0.0
20210605,90505451424076,IEG,1,204,0,0.0,0,0,90,0,0.0,0.0
20210605,90505451424076,IEG,0,104,10801,10.0,563,10,926,1,85.05,0.0
20210605,70601378118790,TME,0,204,205,134.63796293735504,5086,100,8,0,57.70399999999998,0.0
20210605,60005012352827,TKD,0,204,0,327.18736055493355,16369,131,0,0,157.44505000000004,0.0
20210605,60005012352827,TKD,0,104,204,1.0,46,1,0,0,0.65,0.0
20210605,40706426556602,QQ系,1,107,0,0.0,0,0,90924,76,0.0,1383.0
20210605,30607480914543,阅文系,1,405,0,0.0,0,0,260250,165,0.0,17635.710000000003
20210605,90100470046973,IEG,0,204,0,0.0,13,0,0,0,0.0,0.0
20210605,70702022115052,TKD,0,108,0,8718.357886433601,209023,2116,170,0,2552.024069999999,0.0
20210605,40301325569554,TME,0,104,0,35815.06090708077,1426502,26872,5787,90,22443.868780000004,2736.38
20210605,40301325569554,TME,0,107,0,2.1085901260375977,198,2,0,0,0.8999999999999999,0.0
20210605,40903398619789,TME,0,315,405,1.0,24,1,0,0,1.6099999999999999,0.0
20210605,20604530875002,TME,0,302,0,0.0,5,0,0,0,0.14,0.0
20210605,40706426556602,未分组1,1,405,204,0.0,0,0,4,0,0.0,0.0
20210605,40701410311452,QQ系,0,107,0,19.277238607406616,4389,19,0,0,14.569999999999995,0.0
20210605,40701491823377,CSIG,0,315,0,4.0,103,4,0,0,3.3,0.0
20210605,40301325569554,TME,1,108,0,0.0,0,0,19,0,0.0,0.0
20210605,70506421868294,TKD,1,10801,0,0.0,0,0,5499660,1337,0.0,727142.8999999999
20210605,10309012621387,QQ系,1,108,0,0.0,0,0,63019,163,0.0,6102.84
20210605,50604428212896,TKD,1,403,0,0.0,0,0,123,0,0.0,0.0
20210605,20102414297987,IEG,0,104,108,6.0,719,6,2,1,31.259999999999994,0.0
20210605,90100470046973,IEG,0,104,10801,3.0,17,3,0,0,0.54,0.0
20210605,60003454983821,TME,1,302,205,0.0,0,0,10,0,0.0,0.0
20210605,80904328951508,TME,0,302,205,191.3510284423828,1561,91,0,0,33.6,0.0
20210605,60005012352827,TKD,0,412,0,0.0,7,0,0,0,0.02,0.0
20210605,30800591023329,TME,0,204,205,12.0,805,12,1,0,2.7919400000000003,0.0
20210605,70402488816471,IEG,0,10801,0,0.0,1,0,0,0,0.01,0.0
20210605,70609460544983,IEG,1,405,204,0.0,0,0,272,1,0.0,0.0
20210605,70506421868294,TKD,0,405,204,94017.41592735052,5302399,92704,0,0,258803.51279999997,0.0
20210605,70702022115052,TKD,1,105,10801,0.0,0,0,105000,168,0.0,461496.43999999994
20210605,40106476583359,未分组1,1,405,205,0.0,0,0,1258,1,0.0,0.0
20210605,50002495342288,TME,1,205,0,0.0,0,0,177,0,0.0,0.0
20210605,50308424081820,TME,0,104,0,85315.80140075088,871464,62770,5746,24,23007.906370000015,376.33
20210605,50308424081820,TME,0,104,10801,7840.062372460961,20890,1654,72,0,542.5574600000002,0.0
20210605,90903124471793,其他,1,405,204,0.0,0,0,9,0,0.0,0.0
20210605,60305460411544,阅文系,1,302,205,0.0,0,0,86,0,0.0,0.0
20210605,20906306793614,TKD,0,104,108,0.0,52,0,0,0,0.02,0.0
20210605,60608308136142,IEG,1,204,108,0.0,0,0,310,1,0.0,0.0
20210605,50906420844971,IEG,1,104,10801,0.0,0,0,775,4,0.0,0.0
20210605,90903124471793,其他,0,405,0,5.81621390581131,411,6,0,0,0.13,0.0
20210605,20201368893836,TKD,1,205,0,0.0,0,0,3101,2,0.0,1680.0
20210605,20604530875002,TME,0,104,108,1.0,28,1,0,0,1.97,0.0
20210605,30005422732564,其他,0,405,205,89.38754081726074,10353,90,0,0,314.66021,0.0
20210605,40807403425677,应用宝,0,104,204,1704.9962789416313,4389,1694,0,0,7619.999999999999,0.0
20210605,50104416453989,未分组1,0,301,0,0.0,3,0,0,0,0.3,0.0
20210605,70006563700470,TME,1,405,0,0.0,0,0,18865,1,0.0,55.3
20210605,80309495536503,未分组1,0,104,105,4.0,524,4,0,0,3.3900000000000006,0.0
20210605,90704445965875,IEG,0,108,0,1.0,13,1,0,0,0.15999999999999998,0.0
20210605,60005012352827,TKD,1,205,0,0.0,0,0,103,0,0.0,0.0
20210605,70204561021014,IEG,0,205,0,0.9904823899269104,1,2,0,0,0.06,0.0
20210605,90603469797199,TME,0,301,205,0.0,12,0,0,0,0.0,0.0
20210605,40807403425677,应用宝,1,105,0,0.0,0,0,8,0,0.0,0.0
20210605,20209449293196,TME,1,402,0,0.0,0,0,6,0,0.0,0.0
20210605,70702022115052,TKD,1,405,205,0.0,0,0,38273,1266,0.0,149656.06000000003
20210605,10309012621387,QQ系,0,403,0,10.0,139,10,0,0,1.19,0.0
20210605,20201368893836,TKD,0,302,119,0.0,28,0,0,0,0.0,0.0
20210605,10005398496922,IEG,0,405,402,7.772490501403809,68,6,0,0,1.70362,0.0
20210605,40701410311452,QQ系,0,105,0,98.81438928842545,12750,73,0,0,50.899999999999984,0.0
20210605,90301475842282,TME,1,402,0,0.0,0,0,11,0,0.0,0.0
20210605,30806358632143,IEG,0,10801,0,21434.284507662058,447535,5122,3207,35,175094.26476999998,51806.29
20210605,30607480914543,阅文系,0,301,0,265323.76849493384,8581320,248520,2102,404,128607.73101999995,2306.42
20210605,30506472073904,TME,0,205,0,22728.450235575438,107450,601,408,0,339.06497,0.0
20210605,60005012352827,QQ系,1,104,204,0.0,0,0,78688,369,0.0,15989.98
20210605,50002495342288,TME,1,104,10801,0.0,0,0,256,3,0.0,1601.76
20210605,80303373095787,QQ系,0,104,108,5.0,288,5,0,0,5.78,0.0
20210605,40707432255536,IEG,1,105,0,0.0,0,0,7,0,0.0,0.0
20210605,40106476583359,阅文系,0,302,119,0.0,8,0,0,0,0.0,0.0
20210605,40903398619789,TME,1,204,0,0.0,0,0,65994,249,0.0,13067.75
20210605,70608348419857,IEG,1,302,0,0.0,0,0,74,0,0.0,0.0
20210605,60005012352827,QQ系,0,409,0,49623.785511016846,387,13,0,0,24.700000000000003,0.0
20210605,40706426556602,未分组1,0,105,0,759.5027055740356,203,14,0,0,0.5793500000000001,0.0
20210605,40706426556602,QQ系,1,204,108,0.0,0,0,1468,0,0.0,0.0
20210605,10506450549984,IEG,1,10801,0,0.0,0,0,101,1,0.0,798.0
20210605,70100221174573,CSIG,0,104,0,8788.930454552174,257700,8039,223,0,1869.4072699999983,0.0
20210605,10005398496922,IEG,1,302,0,0.0,0,0,209,24,0.0,8.469999999999999
20210605,20306444885088,IEG,0,405,0,368.4477286338806,85503,353,0,0,250.13772000000003,0.0
20210605,10406450945135,阅文系,0,105,10801,8.517546594142914,2844,9,0,0,476.41603000000003,0.0
20210605,90503492650537,IEG,0,105,0,14.363926410675049,3036,14,1,1,30.080400000000004,186.36
20210605,40706426556602,QQ系,1,121,0,0.0,0,0,107671,6007,0.0,2934.22
20210605,70601378118790,TME,1,104,105,0.0,0,0,14,1,0.0,0.0
20210605,40903398619789,TME,0,105,10801,44.033329010009766,3381,44,1,0,260.89988999999997,0.0
20210605,10907511528330,TME,1,302,0,0.0,0,0,94,23,0.0,10.04
20210605,60303415282763,IEG,0,204,108,2.0,193,2,0,0,8.44,0.0
20210605,70405412545955,IEG,1,315,0,0.0,0,0,8,0,0.0,0.0
20210605,80303373095787,QQ系,0,301,108,28.0,402,28,0,0,18.55999999999999,0.0
20210605,60005012352827,QQ系,1,205,0,0.0,0,0,39209,22,0.0,9775.49
20210605,40504315369553,TME,0,104,10801,10465.19959539175,247820,3087,18367,10,11196.18955,964.0
20210605,50206368215858,IEG,0,204,108,12.0,427,12,0,0,103.90503999999999,0.0
20210605,90100326256701,IEG,0,104,0,1478.9925826787949,23869,1255,0,0,332.8299999999998,0.0
20210605,10005398496922,IEG,1,10801,0,0.0,0,0,60109,19,0.0,16871.31
20210605,30302471412393,QQ系,0,315,0,5.0,2954,5,10,8,3.8720099999999995,6.1
20210605,70609460544983,IEG,0,405,108,0.0,101,0,0,0,0.55235,0.0
20210605,90704445965875,IEG,0,402,0,1.7395954132080078,4,2,0,0,0.0,0.0
20210605,50308424081820,TME,1,104,108,0.0,0,0,1307,0,0.0,0.0
20210605,40504400147134,阅文系,0,301,205,3.0,158,3,0,0,1.75,0.0
20210605,40504315369553,TME,0,302,119,2.0,30,2,0,0,0.7,0.0
20210605,30607480914543,阅文系,1,204,407,0.0,0,0,6,0,0.0,0.0
20210605,50906420844971,IEG,1,302,205,0.0,0,0,43,0,0.0,0.0
20210605,10600415585766,IEG,0,104,108,0.0,666,0,0,0,22.72,0.0
20210605,30005422732564,其他,1,104,10801,0.0,0,0,1647,34,0.0,672.0
20210605,90503492650537,IEG,1,204,0,0.0,0,0,659,4,0.0,225.29
20210605,20900420119451,QQ系,0,105,108,0.0,17,0,0,0,0.02,0.0
20210605,50007452537563,其他,1,106,0,0.0,0,0,3,0,0.0,0.0
20210605,40504315369553,未分组1,1,105,10801,0.0,0,0,19,0,0.0,0.0
20210605,70601378118790,TME,0,104,108,0.0,34,0,0,0,1.8400000000000003,0.0
20210605,30302471412393,QQ系,0,105,108,0.0,11,0,0,0,0.18,0.0
20210605,70506421868294,TKD,0,104,0,2405649.818799287,121639590,2261556,28680620,37651,1619155.3363400004,742669.7199999999
20210605,70506421868294,TKD,0,104,10801,216707.7545684399,17715746,206808,4166669,2154,670386.3497099999,431132.74
20210605,70707452477964,阅文系,0,105,10801,15704.541075021029,12489,193,0,0,91.80566999999996,0.0
20210605,50806409090287,TME,1,405,205,0.0,0,0,192,3,0.0,0.0
20210605,40301325569554,TME,0,204,407,0.0,20,0,0,0,0.05,0.0
20210605,60005012352827,TKD,0,315,405,0.0,2,0,0,0,0.0,0.0
20210605,60005012352827,TKD,0,301,108,0.0,24,0,0,0,0.01,0.0
20210605,10005398496922,IEG,0,315,0,1.0,159,1,0,0,0.7999999999999999,0.0
20210605,30302471412393,QQ系,1,104,204,0.0,0,0,52,0,0.0,0.0
20210605,60305460411544,阅文系,0,402,10009,0.0,3,0,0,0,0.0,0.0
20210605,70800426750600,QQ系,1,205,0,0.0,0,0,44710,47,0.0,37133.0
20210605,40706426556602,未分组1,0,204,0,115.95231619477272,1310,113,0,0,10.23699,0.0
20210605,90100470046973,IEG,0,405,205,0.0,2,0,0,0,0.02,0.0
20210605,30607480914543,阅文系,0,405,0,682355.1648402438,757396,38879,0,0,16084.159399999993,0.0
20210605,70702022115052,TKD,1,10801,0,0.0,0,0,1460899,409,0.0,317540.37
20210605,20306444885088,IEG,0,301,0,23.0,6014,23,0,0,23.429999999999986,0.0
20210605,50605442246954,IEG,0,204,205,1.0,36,1,0,0,5.71,0.0
20210605,60305460411544,阅文系,1,105,0,0.0,0,0,6166,36,0.0,216.86
20210605,60305460411544,阅文系,1,104,10801,0.0,0,0,21517,41,0.0,15626.16
20210605,20605460089933,IEG,1,204,0,0.0,0,0,24,0,0.0,0.0
20210605,70809455792733,CSIG,0,104,0,411.73664623498917,53740,313,0,0,118.96421000000004,0.0
20210605,10907511528330,TME,1,104,10801,0.0,0,0,55,0,0.0,0.0
20210605,30302471412393,QQ系,0,405,0,759.8731285631657,25314,110,0,0,45.06528999999998,0.0
20210605,60305460411544,阅文系,1,205,0,0.0,0,0,4545,1,0.0,840.0
20210605,90100326256701,IEG,0,104,105,0.0,4,0,0,0,0.03,0.0
20210605,20209449293196,TME,0,107,0,4.0,383,4,0,0,2.0499800000000006,0.0
20210605,10309012621387,QQ系,1,405,409,0.0,0,0,508,4,0.0,0.0
20210605,90603469797199,TME,0,108,0,0.0,16,0,0,0,0.06999999999999999,0.0
20210605,90301475842282,TME,0,108,0,8.705511093139648,692,9,0,0,8.919999999999991,0.0
20210605,50806409090287,TME,0,108,0,0.0,4,0,0,0,0.11,0.0
20210605,30602476557982,CSIG,0,302,0,3.6600000262260437,43,5,0,0,2.79,0.0
20210605,50206368215858,IEG,0,302,0,0.0,2,0,0,0,0.26999999999999996,0.0
20210605,70707452477964,阅文系,1,108,0,0.0,0,0,686,9,0.0,3.48
20210605,70702022115052,TKD,0,204,108,1641.54802942276,328296,1629,0,0,4719.779520000001,0.0
20210605,30208368992837,TKD,1,10801,0,0.0,0,0,663,1,0.0,936.78
20210605,30506472073904,TME,1,405,204,0.0,0,0,2206,7,0.0,1035.94
20210605,50002495342288,TME,0,104,105,1.0,49,1,0,0,0.46,0.0
20210605,60508439594416,TME,1,204,0,0.0,0,0,44,1,0.0,170.0
20210605,30506472073904,TME,1,204,205,0.0,0,0,309,0,0.0,0.0
20210605,50308424081820,TME,0,301,108,183.86725616455078,1304,184,0,0,86.26999999999997,0.0
20210605,70908422871965,阅文系,1,108,0,0.0,0,0,695,3,0.0,118.0
20210605,30206388181212,IEG,1,204,0,0.0,0,0,2,0,0.0,0.0
20210605,10005398496922,IEG,1,301,0,0.0,0,0,16281,1218,0.0,1454.61
20210605,10005398496922,IEG,0,402,0,0.0,15,0,0,0,0.049999999999999996,0.0
20210605,80605561822013,IEG,0,10801,0,0.0,9,0,0,0,0.09999999999999999,0.0
20210605,40903398619789,TME,0,412,0,2.578535556793213,73,1,0,0,0.84028,0.0
20210605,40504400147134,阅文系,1,204,108,0.0,0,0,32,0,0.0,0.0
20210605,40706426556602,QQ系,1,105,204,0.0,0,0,244,0,0.0,0.0
20210605,50308424081820,TME,1,104,204,0.0,0,0,7938,4,0.0,0.0
20210605,70304481261296,TME,1,315,0,0.0,0,0,40791,1635,0.0,2603.93
20210605,30302471412393,QQ系,0,301,108,1.0,291,1,0,0,1.7552200000000007,0.0
20210605,90100470046973,IEG,1,104,10801,0.0,0,0,30,0,0.0,0.0
20210605,40706426556602,QQ系,1,104,0,0.0,0,0,11902325,13774,0.0,183981.03
20210605,10005398496922,IEG,0,204,0,7513.953203886747,179928,4022,79,12,10079.34561,3070.62
20210605,40106476583359,未分组1,0,121,0,0.0,20,0,0,0,0.02,0.0
20210605,70702022115052,TKD,0,405,205,57486.30750134587,2054051,54865,28,0,101863.21066999999,0.0
20210605,30800591023329,TME,1,104,0,0.0,0,0,121638,84,0.0,1086.66
20210605,60700493537595,IEG,0,205,0,0.0,3,0,0,0,0.26,0.0
20210605,50002495342288,TME,0,10801,0,14.958566725254059,712,15,0,0,13.419999999999996,0.0
20210605,80904328951508,TME,0,10801,0,166854.7987846732,5264,218,226,0,517.2384999999999,0.0
20210605,40504315369553,未分组1,1,405,0,0.0,0,0,97,0,0.0,0.0
20210605,60508439594416,TME,0,301,0,0.0,31,0,0,0,0.25999999999999995,0.0
20210605,30302471412393,QQ系,1,204,0,0.0,0,0,359,0,0.0,0.0
20210605,80304215099367,CSIG,0,106,0,0.0,5,0,0,0,0.06999999999999999,0.0
20210605,60005012352827,QQ系,1,405,409,0.0,0,0,179,0,0.0,0.0
20210605,20105445936502,未分组1,1,10801,0,0.0,0,0,425,0,0.0,0.0
20210605,40706426556602,QQ系,0,105,0,523114.1904785633,2733201,105151,414011,524,60973.562289999965,20223.02
20210605,30607480914543,阅文系,0,315,0,16409.278228998184,458846,11243,683,320,5403.3382599999995,269.18
20210605,90301475842282,TME,1,105,10801,0.0,0,0,135,0,0.0,0.0
20210605,10600415585766,IEG,1,105,0,0.0,0,0,7282,12,0.0,630.0
20210605,70601378118790,TME,1,205,0,0.0,0,0,995,0,0.0,0.0
20210605,50901413830594,IEG,0,108,0,0.0,4,0,0,0,0.03,0.0
20210605,60608308136142,IEG,0,104,105,11658.725329041481,913886,11563,76,21,25421.16529,1196.94
20210605,20201368893836,TKD,1,405,205,0.0,0,0,9191,10,0.0,580.0
20210605,40706426556602,QQ系,0,302,121,1362.1298291683197,34778,1363,999,82,302.83984000000004,147.6
20210605,20604530875002,TME,1,104,204,0.0,0,0,52,1,0.0,81.06
20210605,50609444954277,CSIG,1,105,0,0.0,0,0,369,1,0.0,29.8
20210605,60304476255988,未分组1,0,302,205,2.0,40,2,0,0,48.56999999999999,0.0
20210605,30607480914543,阅文系,1,301,0,0.0,0,0,1300730,75998,0.0,83843.16
20210605,50605442246954,IEG,0,315,0,0.0,4,0,0,0,0.02,0.0
20210605,30602476557982,CSIG,1,104,105,0.0,0,0,600,2,0.0,36.0
20210605,90503492650537,IEG,1,104,105,0.0,0,0,58,0,0.0,0.0
20210605,40106476583359,未分组1,1,405,0,0.0,0,0,15988,8,0.0,760.3900000000001
20210605,40903398619789,TME,1,108,0,0.0,0,0,7575,23,0.0,886.0
20210605,70707452477964,阅文系,0,104,108,4.0,519,4,0,0,0.5551200000000001,0.0
20210605,40504315369553,TME,0,204,407,0.0,3,0,0,0,0.0,0.0
20210605,70804376351702,IEG,1,204,0,0.0,0,0,148,0,0.0,0.0
20210605,70601378118790,TME,1,315,204,0.0,0,0,101,1,0.0,0.0
20210605,40504315369553,未分组1,0,104,204,0.0,27,0,0,0,0.08113,0.0
20210605,50308424081820,TME,0,204,205,359.0559180378914,5047,353,2,0,169.3009,0.0
20210605,50308424081820,TME,1,204,205,0.0,0,0,2032,0,0.0,0.0
20210605,60700493537595,IEG,0,301,0,0.0,5,0,0,0,0.13999999999999999,0.0
20210605,80909368092923,IEG,1,204,0,0.0,0,0,5056,14,0.0,1714.25
20210605,30502474797090,CSIG,1,205,0,0.0,0,0,2976,0,0.0,0.0
20210605,30302471412393,QQ系,0,405,204,42.21489763259888,5864,41,0,0,24.97271000000001,0.0
20210605,70609460544983,IEG,1,104,10801,0.0,0,0,12308,26,0.0,4135.76
20210605,90503492650537,IEG,0,104,105,21.113613605499268,5534,16,0,0,30.450000000000014,0.0
20210605,70609460544983,IEG,0,105,10801,80.61803358793259,30052,64,0,0,414.8973600000001,0.0
20210605,30806358632143,IEG,1,205,0,0.0,0,0,441,0,0.0,0.0
20210605,70608348419857,IEG,1,405,204,0.0,0,0,3861,37,0.0,8881.46
20210605,40106476583359,阅文系,0,108,0,1.0,24,1,0,0,0.0,0.0
20210605,60005012352827,TKD,1,107,0,0.0,0,0,44,0,0.0,0.0
20210605,70702022115052,TKD,1,409,0,0.0,0,0,48,0,0.0,0.0
20210605,70601378118790,TME,1,301,0,0.0,0,0,33134,3892,0.0,9778.15
20210605,70800426750600,QQ系,1,301,0,0.0,0,0,2156,5,0.0,306.01
20210605,30800591023329,TME,0,204,0,3979.290474701673,95969,1980,181,5,673.7809599999998,880.29
20210605,40706426556602,QQ系,0,405,0,735680.8440446854,4051037,95772,0,0,28638.350710000002,0.0
20210605,10005398496922,IEG,1,105,10801,0.0,0,0,3734,21,0.0,5310.0
20210605,50901413830594,IEG,0,105,0,4.0,543,4,0,0,22.109999999999992,0.0
20210605,50901413830594,IEG,1,105,0,0.0,0,0,34,0,0.0,0.0
20210605,60807476850604,TKD,1,104,105,0.0,0,0,52846,1030,0.0,55222.06
20210605,70702022115052,TKD,1,402,10009,0.0,0,0,294,0,0.0,0.0
20210605,70405412545955,IEG,1,301,0,0.0,0,0,36,5,0.0,13.719999999999999
20210605,70809455792733,CSIG,1,104,10801,0.0,0,0,63,0,0.0,0.0
20210605,70702022115052,TKD,0,104,105,124212.06029666122,6831789,123267,13338,40,84862.08515000004,4559.9800000000005
